date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-02,03,03355,1,3,1,1,16,29,19,9
2021-11-02,03,03356,2,3,1,0,2,10,10,2
2021-11-02,03,03357,2,3,1,1,5,27,26,2
2021-11-02,03,03358,2,2,0,0,5,13,13,5
2021-11-02,03,03359,2,3,0,0,8,21,21,5
2021-11-02,03,03360,2,2,2,2,6,70,70,6
2021-11-02,03,03361,2,2,1,0,0,14,14,0
2021-11-02,03,03401,1,1,0,0,0,16,16,0
2021-11-02,03,03402,1,1,1,1,5,14,14,5
2021-11-02,03,03403,3,6,12,8,5,113,91,3
2021-11-02,03,03404,4,5,11,5,5,114,98,5
2021-11-02,03,03405,1,2,2,2,5,24,20,1
2021-11-02,03,03451,2,3,0,0,2,31,31,2
2021-11-02,03,03452,3,4,1,0,4,33,27,2
2021-11-02,03,03453,3,3,4,3,5,19,19,5
2021-11-02,03,03454,6,10,6,1,18,71,53,9
2021-11-02,03,03455,2,2,0,0,3,28,28,3
2021-11-02,03,03456,1,1,1,0,6,21,21,6
2021-11-02,03,03457,4,6,0,0,14,17,15,11
2021-11-02,03,03458,1,1,1,1,3,4,4,3
2021-11-02,03,03459,6,7,3,1,10,85,85,10
2021-11-02,03,03460,3,5,3,1,7,27,23,3
2021-11-02,03,03461,2,2,0,0,2,13,13,2
2021-11-02,03,03462,1,1,0,0,1,7,7,1
2021-11-02,04,04011,8,9,15,9,6,151,136,5
2021-11-02,04,04012,3,4,5,5,17,34,33,10
2021-11-02,05,05111,11,14,25,9,25,280,257,20
2021-11-02,05,05112,9,15,12,2,36,152,135,28
2021-11-02,05,05113,12,15,22,12,32,336,315,24
2021-11-02,05,05114,4,7,7,4,17,69,60,14
2021-11-02,05,05116,4,6,11,5,9,82,75,9
2021-11-02,05,05117,2,2,2,1,9,27,27,9
2021-11-02,05,05119,4,6,4,2,12,61,47,7
2021-11-02,05,05120,1,1,1,0,4,22,22,4
2021-11-02,05,05122,3,4,6,3,7,65,62,6
2021-11-02,05,05124,5,7,7,5,20,128,118,16
2021-11-02,05,05154,5,8,4,1,13,55,55,5
2021-11-02,05,05158,6,6,7,1,8,53,53,8
2021-11-02,05,05162,5,7,5,2,17,82,74,11
2021-11-02,05,05166,4,4,2,1,2,32,32,2
2021-11-02,05,05170,8,11,5,2,34,92,89,27
2021-11-02,05,05314,11,18,17,12,18,268,209,15
2021-11-02,05,05315,18,30,39,24,16,381,323,14
2021-11-02,05,05316,2,5,6,3,6,63,46,5
2021-11-02,05,05334,7,13,11,10,18,267,249,15
2021-11-02,05,05358,4,6,6,4,9,53,48,6
2021-11-02,05,05362,6,6,4,2,8,49,49,8
2021-11-02,05,05366,3,3,5,4,2,24,24,2
2021-11-02,05,05370,3,3,5,2,2,38,38,2
2021-11-02,05,05374,5,5,7,0,9,50,50,9
2021-11-02,05,05378,4,4,3,2,4,37,37,4
2021-11-02,05,05382,6,7,7,2,12,77,65,12
2021-11-02,05,05512,2,2,2,2,14,29,29,14
2021-11-02,05,05513,4,7,4,3,16,79,66,3
2021-11-02,05,05515,7,9,6,4,14,201,185,14
2021-11-02,05,05554,5,6,7,3,22,44,43,22
2021-11-02,05,05558,3,5,2,1,3,28,18,3
2021-11-02,05,05562,14,15,11,2,41,185,158,36
2021-11-02,05,05566,5,7,5,2,10,90,75,10
2021-11-02,05,05570,5,6,5,1,6,39,38,5
2021-11-02,05,05711,4,6,8,3,19,123,98,12
2021-11-02,05,05754,3,3,3,0,11,21,21,11
2021-11-02,05,05758,3,5,5,2,11,42,39,4
2021-11-02,05,05762,5,6,3,3,10,25,21,10
2021-11-02,05,05766,2,2,6,1,2,48,48,2
2021-11-02,05,05770,6,9,13,8,22,186,163,21
2021-11-02,05,05774,5,7,12,10,12,76,67,6
2021-11-02,05,05911,6,8,15,10,21,168,157,11
2021-11-02,05,05913,9,9,11,6,33,250,250,33
2021-11-02,05,05914,5,7,4,2,6,77,73,1
2021-11-02,05,05915,5,7,3,2,20,73,60,11
2021-11-02,05,05916,4,4,4,2,7,56,56,7
2021-11-02,05,05954,6,8,3,1,21,107,68,17
2021-11-02,05,05958,9,10,8,2,23,65,64,20
2021-11-02,05,05962,8,10,8,4,17,88,82,15
2021-11-02,05,05966,3,3,1,1,10,16,16,10
2021-11-02,05,05970,5,5,6,4,13,93,93,13
2021-11-02,05,05974,7,9,5,0,14,74,64,9
2021-11-02,05,05978,8,8,6,2,11,101,101,11
2021-11-02,06,06411,4,7,8,3,14,87,45,7
2021-11-02,06,06412,12,17,31,18,38,262,237,32
2021-11-02,06,06413,2,4,5,4,14,93,85,9
2021-11-02,06,06414,4,6,13,7,11,91,80,10
2021-11-02,06,06431,5,5,5,3,8,33,33,8
2021-11-02,06,06432,2,2,10,7,0,25,25,0
2021-11-02,06,06433,2,2,4,2,3,21,21,3
2021-11-02,06,06434,2,2,4,2,4,22,22,4
2021-11-02,06,06435,4,7,14,4,6,76,66,3
2021-11-02,06,06436,2,2,5,2,0,27,27,0
2021-11-02,06,06437,2,2,1,0,8,118,118,8
2021-11-02,06,06438,2,2,10,3,2,19,19,2
2021-11-02,06,06439,2,2,5,3,2,14,14,2
2021-11-02,06,06440,5,5,6,2,1,62,62,1
2021-11-02,06,06531,4,6,16,12,7,210,188,6
2021-11-02,06,06532,2,2,4,0,2,43,43,2
2021-11-02,06,06533,3,3,6,1,9,41,41,9
2021-11-02,06,06534,3,3,5,5,19,120,120,19
2021-11-02,06,06535,4,4,0,0,5,21,21,5
2021-11-02,06,06611,6,6,12,2,14,129,129,14
2021-11-02,06,06631,3,5,2,0,14,80,73,10
2021-11-02,06,06632,3,4,4,0,7,51,48,3
2021-11-02,06,06633,4,4,0,0,10,17,17,10
2021-11-02,06,06634,3,3,3,1,11,20,20,11
2021-11-02,06,06635,6,6,0,0,9,71,71,9
2021-11-02,06,06636,3,3,2,0,8,22,22,8
2021-11-02,07,07111,4,6,11,4,30,79,66,23
2021-11-02,07,07131,2,2,0,0,2,15,15,2
2021-11-02,07,07132,2,2,0,0,8,8,8,8
2021-11-02,07,07133,4,6,1,0,13,33,21,11
2021-11-02,07,07134,2,2,0,0,4,15,15,4
2021-11-02,07,07135,2,2,3,0,4,6,6,4
2021-11-02,07,07137,3,3,2,1,12,24,24,12
2021-11-02,07,07138,5,8,5,0,6,58,42,5
2021-11-02,07,07140,2,2,1,0,5,10,10,5
2021-11-02,07,07141,5,5,2,1,6,25,25,6
2021-11-02,07,07143,4,4,2,1,7,23,23,7
2021-11-02,07,07211,3,6,6,4,10,70,59,9
2021-11-02,07,07231,2,2,2,1,6,18,18,6
2021-11-02,07,07232,2,2,1,0,1,13,13,1
2021-11-02,07,07233,2,2,0,0,2,14,14,2
2021-11-02,07,07235,2,2,1,0,4,12,12,4
2021-11-02,07,07311,1,1,1,1,2,9,9,2
2021-11-02,07,07312,1,3,3,2,22,83,72,20
2021-11-02,07,07313,2,3,2,1,8,15,15,1
2021-11-02,07,07314,4,6,9,5,27,88,76,23
2021-11-02,07,07315,2,2,8,6,17,94,94,17
2021-11-02,07,07316,1,1,1,0,2,10,10,2
2021-11-02,07,07317,1,2,1,0,3,13,11,1
2021-11-02,07,07318,2,3,3,1,1,26,25,1
2021-11-02,07,07319,1,3,2,2,2,51,28,2
2021-11-02,07,07320,1,1,0,0,4,5,5,4
2021-11-02,07,07331,1,1,0,0,1,5,5,1
2021-11-02,07,07332,2,2,3,2,2,9,9,2
2021-11-02,07,07333,2,2,0,0,4,8,8,4
2021-11-02,07,07334,2,2,3,2,2,16,16,2
2021-11-02,07,07335,1,1,1,0,6,4,4,6
2021-11-02,07,07336,1,1,0,0,2,14,14,2
2021-11-02,07,07337,2,2,0,0,0,13,13,0
2021-11-02,07,07339,1,1,0,0,0,11,11,0
2021-11-02,07,07340,1,1,0,0,7,2,2,7
2021-11-02,08,08111,10,12,29,15,28,224,206,24
2021-11-02,08,08115,4,6,7,2,2,45,31,2
2021-11-02,08,08116,4,8,15,6,8,77,63,2
2021-11-02,08,08117,3,5,4,2,14,28,25,8
2021-11-02,08,08118,4,5,10,7,1,83,82,0
2021-11-02,08,08119,2,4,10,6,18,46,38,13
2021-11-02,08,08121,1,3,7,4,4,40,32,0
2021-11-02,08,08125,2,2,4,3,5,47,47,5
2021-11-02,08,08126,1,1,2,1,0,7,7,0
2021-11-02,08,08127,2,4,3,1,5,47,41,3
2021-11-02,08,08128,3,4,4,2,19,41,28,16
2021-11-02,08,08135,1,2,5,0,4,17,15,0
2021-11-02,08,08136,4,8,3,3,13,57,43,7
2021-11-02,08,08211,1,3,4,2,3,19,9,3
2021-11-02,08,08212,4,6,13,10,23,99,87,23
2021-11-02,08,08215,3,3,7,5,7,39,39,7
2021-11-02,08,08216,2,2,0,0,0,10,10,0
2021-11-02,08,08221,6,8,11,6,27,226,190,24
2021-11-02,08,08222,3,6,14,11,14,98,82,7
2021-11-02,08,08225,3,3,3,0,4,19,19,4
2021-11-02,08,08226,4,4,6,2,0,36,36,0
2021-11-02,08,08231,2,4,12,6,3,48,38,2
2021-11-02,08,08235,3,3,3,0,3,23,23,3
2021-11-02,08,08236,2,2,3,1,0,12,12,0
2021-11-02,08,08237,1,1,1,1,0,7,7,0
2021-11-02,08,08311,4,7,12,8,61,161,133,53
2021-11-02,08,08315,3,3,2,0,3,26,26,3
2021-11-02,08,08316,3,3,4,2,1,88,88,1
2021-11-02,08,08317,6,8,12,2,19,65,53,16
2021-11-02,08,08325,2,2,3,2,2,9,9,2
2021-11-02,08,08326,2,6,6,1,6,52,40,6
2021-11-02,08,08327,1,1,2,1,2,8,8,2
2021-11-02,08,08335,6,10,5,0,17,72,56,14
2021-11-02,08,08336,2,2,3,0,7,19,8,5
2021-11-02,08,08337,1,1,2,2,4,6,6,4
2021-11-02,08,08415,1,3,4,2,8,34,18,0
2021-11-02,08,08416,2,5,8,6,7,90,64,5
2021-11-02,08,08417,2,2,6,1,1,23,23,1
2021-11-02,08,08421,4,5,11,10,29,100,84,23
2021-11-02,08,08425,2,2,3,0,7,11,11,7
2021-11-02,08,08426,1,1,2,2,1,15,15,1
2021-11-02,08,08435,3,5,6,5,18,48,44,17
2021-11-02,08,08436,4,6,11,6,20,46,44,10
2021-11-02,08,08437,2,2,2,2,1,9,9,1
2021-11-02,09,09161,1,1,7,5,7,36,36,7
2021-11-02,09,09162,24,35,58,32,38,490,419,30
2021-11-02,09,09163,1,3,12,0,3,37,26,0
2021-11-02,09,09171,2,3,5,2,0,25,18,0
2021-11-02,09,09172,3,3,2,1,0,18,18,0
2021-11-02,09,09173,2,2,5,4,2,22,22,2
2021-11-02,09,09174,1,1,4,3,0,26,26,0
2021-11-02,09,09175,1,1,4,4,0,18,18,0
2021-11-02,09,09176,3,3,3,1,4,44,44,4
2021-11-02,09,09177,1,1,7,4,0,19,19,0
2021-11-02,09,09178,1,1,4,4,0,10,10,0
2021-11-02,09,09179,1,1,3,1,0,9,9,0
2021-11-02,09,09180,2,4,4,2,11,53,49,8
2021-11-02,09,09181,1,2,5,1,2,12,11,0
2021-11-02,09,09182,1,1,7,5,1,23,23,1
2021-11-02,09,09183,1,1,4,0,0,12,12,0
2021-11-02,09,09184,2,2,0,0,0,10,10,0
2021-11-02,09,09185,2,4,5,3,8,26,12,2
2021-11-02,09,09186,1,1,2,2,0,8,8,0
2021-11-02,09,09187,5,5,9,6,11,56,56,11
2021-11-02,09,09188,5,6,7,3,8,38,36,6
2021-11-02,09,09189,2,3,7,3,7,42,33,3
2021-11-02,09,09190,3,3,4,4,4,19,19,4
2021-11-02,09,09261,3,5,1,1,5,50,33,2
2021-11-02,09,09262,2,4,8,4,10,36,28,4
2021-11-02,09,09263,1,1,7,3,2,21,21,2
2021-11-02,09,09271,2,2,7,4,2,27,27,2
2021-11-02,09,09272,2,2,4,2,2,15,15,2
2021-11-02,09,09273,3,3,3,0,1,9,9,1
2021-11-02,09,09274,1,1,2,0,0,6,6,0
2021-11-02,09,09275,2,2,4,2,5,23,23,5
2021-11-02,09,09276,2,2,3,1,0,13,13,0
2021-11-02,09,09277,2,2,7,5,2,14,14,2
2021-11-02,09,09278,2,2,4,1,0,10,10,0
2021-11-02,09,09279,1,1,0,0,1,7,7,1
2021-11-02,09,09361,1,3,5,1,6,33,24,4
2021-11-02,09,09362,4,7,27,21,30,171,156,18
2021-11-02,09,09363,1,3,3,0,6,45,40,1
2021-11-02,09,09371,1,1,3,1,4,6,6,4
2021-11-02,09,09372,1,1,7,5,0,11,11,0
2021-11-02,09,09373,1,1,7,4,1,19,19,1
2021-11-02,09,09375,2,2,2,1,4,10,10,4
2021-11-02,09,09376,4,4,5,2,4,20,20,4
2021-11-02,09,09377,2,2,0,0,3,15,15,3
2021-11-02,09,09461,1,4,2,2,10,40,27,3
2021-11-02,09,09462,2,7,2,2,12,48,43,8
2021-11-02,09,09463,1,3,4,3,5,35,29,2
2021-11-02,09,09464,1,3,3,1,10,28,23,9
2021-11-02,09,09471,2,2,1,1,5,11,11,5
2021-11-02,09,09472,1,1,0,0,4,3,3,4
2021-11-02,09,09474,2,2,1,1,0,10,10,0
2021-11-02,09,09475,2,2,3,1,2,15,15,2
2021-11-02,09,09476,1,1,1,0,1,14,14,1
2021-11-02,09,09477,1,1,1,1,2,23,23,2
2021-11-02,09,09478,3,3,3,2,6,33,33,6
2021-11-02,09,09479,2,2,0,0,3,14,14,3
2021-11-02,09,09561,2,2,5,2,6,15,15,6
2021-11-02,09,09562,3,5,15,14,8,111,92,4
2021-11-02,09,09563,1,3,4,2,8,35,32,2
2021-11-02,09,09564,6,12,19,8,25,158,132,13
2021-11-02,09,09565,1,1,2,1,1,3,3,1
2021-11-02,09,09571,3,3,0,0,5,17,17,5
2021-11-02,09,09572,1,1,0,0,0,3,3,0
2021-11-02,09,09574,3,3,9,6,4,22,22,4
2021-11-02,09,09575,2,2,1,1,6,42,42,6
2021-11-02,09,09576,1,1,0,0,2,3,3,2
2021-11-02,09,09577,2,2,4,2,2,12,12,2
2021-11-02,09,09661,1,3,3,1,3,50,36,1
2021-11-02,09,09662,2,4,6,1,4,64,50,3
2021-11-02,09,09663,2,4,10,8,30,108,108,26
2021-11-02,09,09671,1,1,0,0,0,6,6,0
2021-11-02,09,09672,4,4,1,0,6,35,35,6
2021-11-02,09,09673,1,1,9,3,20,121,121,20
2021-11-02,09,09674,2,2,0,0,4,5,5,4
2021-11-02,09,09675,1,1,0,0,1,6,6,1
2021-11-02,09,09676,1,1,0,0,0,10,10,0
2021-11-02,09,09677,1,1,1,1,0,5,5,0
2021-11-02,09,09678,2,2,0,0,3,3,3,3
2021-11-02,09,09679,1,1,0,0,1,8,8,1
2021-11-02,09,09761,3,6,18,13,18,121,84,5
2021-11-02,09,09762,1,1,4,1,4,9,9,4
2021-11-02,09,09763,1,3,3,1,4,38,23,1
2021-11-02,09,09764,1,3,8,3,7,23,16,4
2021-11-02,09,09771,2,2,5,3,0,14,14,0
2021-11-02,09,09772,2,2,2,1,2,10,10,2
2021-11-02,09,09773,2,2,4,3,0,14,14,0
2021-11-02,09,09774,4,4,7,0,3,44,44,3
2021-11-02,09,09775,2,2,3,0,3,15,15,3
2021-11-02,09,09776,2,2,2,1,3,8,8,3
2021-11-02,09,09777,3,3,4,1,4,13,13,4
2021-11-02,09,09778,2,2,3,0,4,10,10,4
2021-11-02,09,09779,3,3,4,2,1,22,22,1
2021-11-02,09,09780,2,2,5,4,6,10,10,6
2021-11-02,10,10041,7,9,7,3,19,156,143,18
2021-11-02,10,10042,1,1,0,0,3,9,9,3
2021-11-02,10,10043,2,4,1,0,4,30,22,2
2021-11-02,10,10044,3,4,4,3,8,52,43,4
2021-11-02,10,10045,2,4,5,3,17,140,129,12
2021-11-02,10,10046,1,1,1,0,3,11,11,3
2021-11-02,11,11000,41,64,124,86,95,1067,970,83
2021-11-02,12,12051,3,4,0,0,14,56,48,6
2021-11-02,12,12052,2,3,4,2,7,84,75,4
2021-11-02,12,12053,1,1,0,0,2,10,10,2
2021-11-02,12,12054,4,6,9,4,14,53,33,12
2021-11-02,12,12060,2,2,2,1,9,57,57,9
2021-11-02,12,12061,5,5,5,3,7,27,27,7
2021-11-02,12,12062,2,2,0,0,1,11,11,1
2021-11-02,12,12063,2,4,1,0,4,17,15,2
2021-11-02,12,12064,3,3,2,0,5,18,18,5
2021-11-02,12,12065,5,5,1,1,6,33,33,6
2021-11-02,12,12066,1,1,2,1,4,17,17,4
2021-11-02,12,12067,2,2,4,2,4,33,33,4
2021-11-02,12,12068,3,3,1,0,4,38,38,4
2021-11-02,12,12069,2,2,5,3,6,40,40,6
2021-11-02,12,12070,2,2,1,1,0,14,14,0
2021-11-02,12,12071,3,3,2,0,8,10,10,8
2021-11-02,12,12072,2,2,2,0,1,13,13,1
2021-11-02,12,12073,4,4,2,1,6,22,22,6
2021-11-02,13,13003,2,4,4,0,10,106,85,7
2021-11-02,13,13004,1,1,1,1,0,52,52,0
2021-11-02,13,13071,5,7,2,1,11,72,61,9
2021-11-02,13,13072,4,6,0,0,17,28,28,17
2021-11-02,13,13073,4,4,1,0,16,42,42,16
2021-11-02,13,13074,2,2,0,0,7,10,10,7
2021-11-02,13,13075,7,9,7,2,22,154,144,12
2021-11-02,13,13076,7,7,3,3,16,109,109,16
2021-11-02,14,14511,3,7,19,10,21,159,147,7
2021-11-02,14,14521,6,7,24,14,16,64,64,12
2021-11-02,14,14522,5,5,9,8,5,43,43,5
2021-11-02,14,14523,5,6,5,2,16,44,44,14
2021-11-02,14,14524,5,6,12,7,17,84,82,17
2021-11-02,14,14612,6,16,39,22,33,239,216,27
2021-11-02,14,14625,6,7,15,10,13,50,50,13
2021-11-02,14,14626,6,7,7,2,14,50,46,12
2021-11-02,14,14627,5,5,17,11,5,59,59,5
2021-11-02,14,14628,6,6,26,4,10,68,68,10
2021-11-02,14,14713,7,11,19,11,40,294,258,24
2021-11-02,14,14729,3,4,6,4,14,45,44,7
2021-11-02,14,14730,8,8,4,0,13,45,45,13
2021-11-02,15,15001,1,3,1,1,12,23,19,4
2021-11-02,15,15002,5,10,12,9,28,234,213,20
2021-11-02,15,15003,6,9,6,5,14,188,170,8
2021-11-02,15,15081,2,2,2,0,3,14,14,3
2021-11-02,15,15082,3,3,8,4,12,21,21,12
2021-11-02,15,15083,2,2,0,0,3,14,14,3
2021-11-02,15,15084,3,3,2,1,1,31,31,1
2021-11-02,15,15085,4,5,5,1,16,43,36,15
2021-11-02,15,15086,2,2,3,1,7,18,18,7
2021-11-02,15,15087,3,3,6,1,5,23,23,5
2021-11-02,15,15089,4,4,2,2,1,33,33,1
2021-11-02,15,15090,2,3,0,0,5,19,19,2
2021-11-02,15,15091,2,4,2,2,11,21,21,9
2021-11-02,16,16051,2,3,10,7,6,64,62,4
2021-11-02,16,16052,1,1,5,1,1,39,39,1
2021-11-02,16,16053,1,3,8,3,8,98,75,1
2021-11-02,16,16054,1,2,3,3,10,18,12,6
2021-11-02,16,16055,1,1,2,0,1,13,13,1
2021-11-02,16,16056,1,1,0,0,4,13,13,4
2021-11-02,16,16061,2,2,4,1,3,17,17,3
2021-11-02,16,16062,3,4,4,2,20,38,31,13
2021-11-02,16,16063,3,3,3,1,13,61,61,13
2021-11-02,16,16064,3,4,5,2,3,14,14,1
2021-11-02,16,16065,1,1,0,0,2,4,4,2
2021-11-02,16,16066,2,2,9,1,2,40,40,2
2021-11-02,16,16067,2,2,6,2,9,10,10,9
2021-11-02,16,16068,1,1,0,0,0,6,6,0
2021-11-02,16,16069,1,1,2,2,1,7,7,1
2021-11-02,16,16070,2,3,2,2,9,8,7,9
2021-11-02,16,16071,3,3,7,5,7,70,70,7
2021-11-02,16,16072,1,1,2,1,0,7,7,0
2021-11-02,16,16073,1,1,6,1,1,19,19,1
2021-11-02,16,16074,1,1,1,1,2,6,6,2
2021-11-02,16,16075,1,1,0,0,1,4,4,1
2021-11-02,16,16076,1,1,0,0,1,9,9,1
2021-11-02,16,16077,1,2,1,1,6,26,26,2
