date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-10-31,01,01001,2,3,1,0,5,36,33,1
2021-10-31,01,01002,3,5,2,2,51,111,109,47
2021-10-31,01,01003,2,2,2,2,26,106,106,26
2021-10-31,01,01004,1,1,1,0,1,24,24,1
2021-10-31,01,01051,1,1,1,0,3,35,35,3
2021-10-31,01,01053,2,2,1,1,3,15,15,3
2021-10-31,01,01054,3,3,3,0,7,17,17,7
2021-10-31,01,01055,3,3,0,0,6,39,39,6
2021-10-31,01,01056,2,2,1,1,3,30,30,3
2021-10-31,01,01057,1,1,0,0,3,9,9,3
2021-10-31,01,01058,3,5,0,0,8,34,29,7
2021-10-31,01,01059,1,1,0,0,0,24,24,0
2021-10-31,01,01060,3,3,2,1,28,52,52,28
2021-10-31,01,01061,1,3,1,0,7,36,23,7
2021-10-31,01,01062,3,3,3,0,6,20,20,6
2021-10-31,02,02000,23,33,37,26,86,510,436,55
2021-10-31,03,03101,5,7,2,2,32,97,83,29
2021-10-31,03,03102,2,2,1,1,3,26,26,3
2021-10-31,03,03103,1,3,2,1,4,27,20,2
2021-10-31,03,03151,1,1,3,2,0,12,12,0
2021-10-31,03,03153,3,3,2,1,1,25,25,1
2021-10-31,03,03154,1,1,2,2,1,16,16,1
2021-10-31,03,03155,2,2,0,0,4,14,14,4
2021-10-31,03,03157,1,1,2,0,7,10,10,7
2021-10-31,03,03158,1,1,0,0,5,11,11,5
2021-10-31,03,03159,7,8,8,5,24,101,88,19
2021-10-31,03,03241,16,19,33,25,41,346,299,33
2021-10-31,03,03251,3,3,0,0,2,15,15,2
2021-10-31,03,03252,4,6,2,1,17,59,57,13
2021-10-31,03,03254,4,7,1,0,12,62,52,11
2021-10-31,03,03255,1,1,1,1,0,9,9,0
2021-10-31,03,03256,1,1,0,0,2,12,12,2
2021-10-31,03,03257,1,1,0,0,6,21,21,6
2021-10-31,03,03351,1,2,3,3,3,31,22,2
2021-10-31,03,03352,2,2,0,0,4,8,8,4
2021-10-31,03,03353,3,3,4,2,8,24,24,8
2021-10-31,03,03354,1,1,0,0,3,3,3,3
2021-10-31,03,03355,1,3,1,1,14,31,22,6
2021-10-31,03,03356,2,3,1,0,3,9,9,3
2021-10-31,03,03357,2,3,1,0,7,25,24,4
2021-10-31,03,03358,2,2,0,0,3,13,13,3
2021-10-31,03,03359,2,3,1,0,4,23,23,1
2021-10-31,03,03360,2,2,2,2,3,73,73,3
2021-10-31,03,03361,2,2,1,0,0,14,14,0
2021-10-31,03,03401,1,1,0,0,0,16,16,0
2021-10-31,03,03402,1,1,2,1,7,12,12,7
2021-10-31,03,03403,3,6,12,8,12,95,77,8
2021-10-31,03,03404,4,5,10,6,11,102,87,10
2021-10-31,03,03405,1,2,2,2,9,20,17,4
2021-10-31,03,03451,2,3,0,0,3,30,30,3
2021-10-31,03,03452,3,4,1,0,8,26,22,4
2021-10-31,03,03453,3,3,5,3,5,19,19,5
2021-10-31,03,03454,6,10,4,1,22,64,52,10
2021-10-31,03,03455,2,2,0,0,8,23,23,8
2021-10-31,03,03456,1,1,3,1,3,24,24,3
2021-10-31,03,03457,4,6,1,0,7,17,15,4
2021-10-31,03,03458,1,1,1,1,2,4,4,2
