date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-17,06,06531,4,6,24,16,10,194,175,8
2021-11-17,06,06532,2,2,2,0,0,46,46,0
2021-11-17,06,06533,3,3,2,1,3,45,45,3
2021-11-17,06,06534,3,3,6,4,14,121,121,14
2021-11-17,06,06535,4,4,2,2,6,19,19,6
2021-11-17,06,06611,6,6,12,5,13,130,130,13
2021-11-17,06,06631,3,5,6,2,7,83,74,5
2021-11-17,06,06632,3,4,6,1,13,43,41,8
2021-11-17,06,06633,4,4,2,0,2,26,26,2
2021-11-17,06,06634,3,3,1,0,4,25,25,4
2021-11-17,06,06635,6,6,3,1,13,67,67,13
2021-11-17,06,06636,3,3,7,1,2,27,27,2
2021-11-17,07,07111,4,6,8,5,25,91,75,22
2021-11-17,07,07131,2,2,2,2,4,12,12,4
2021-11-17,07,07132,2,2,2,0,2,13,13,2
2021-11-17,07,07133,4,6,2,0,12,36,29,5
2021-11-17,07,07134,2,2,1,0,3,15,15,3
2021-11-17,07,07135,2,2,4,0,2,6,6,2
2021-11-17,07,07137,3,3,2,1,9,29,29,9
2021-11-17,07,07138,5,8,8,6,6,60,45,6
2021-11-17,07,07140,2,2,1,1,5,9,9,5
2021-11-17,07,07141,5,5,4,4,4,27,27,4
2021-11-17,07,07143,4,4,3,1,9,21,21,9
2021-11-17,07,07211,3,6,6,4,13,67,58,10
2021-11-17,07,07231,2,2,1,0,2,20,20,2
2021-11-17,07,07232,2,2,0,0,4,10,10,4
2021-11-17,07,07233,2,2,2,1,3,13,13,3
2021-11-17,07,07235,2,2,1,0,7,9,9,7
2021-11-17,07,07311,1,1,3,1,3,8,8,3
2021-11-17,07,07312,1,3,2,1,16,88,78,13
2021-11-17,07,07313,2,3,3,0,2,18,15,0
2021-11-17,07,07314,4,6,11,4,11,96,80,11
2021-11-17,07,07315,2,2,8,4,5,103,103,5
2021-11-17,07,07316,1,1,1,0,1,16,16,1
2021-11-17,07,07317,1,2,3,2,1,15,12,0
2021-11-17,07,07318,2,3,4,0,1,27,26,1
2021-11-17,07,07319,1,3,7,2,4,49,25,3
2021-11-17,07,07320,1,1,1,0,3,6,6,3
2021-11-17,07,07331,1,1,0,0,1,6,6,1
2021-11-17,07,07332,2,2,1,1,4,8,8,4
2021-11-17,07,07333,2,2,1,1,3,9,9,3
2021-11-17,07,07334,2,2,3,3,6,15,15,6
2021-11-17,07,07335,1,1,1,0,6,4,4,6
2021-11-17,07,07336,1,1,1,1,1,15,15,1
2021-11-17,07,07337,2,2,0,0,2,11,11,2
2021-11-17,07,07339,1,1,0,0,0,12,12,0
2021-11-17,07,07340,1,1,0,0,8,1,1,8
2021-11-17,08,08111,10,12,48,22,27,228,209,24
2021-11-17,08,08115,4,6,13,3,1,52,38,1
2021-11-17,08,08116,4,8,25,6,12,70,59,4
2021-11-17,08,08117,3,5,9,6,4,38,34,0
2021-11-17,08,08118,4,5,12,7,5,83,82,4
2021-11-17,08,08119,2,4,10,5,11,53,43,8
2021-11-17,08,08121,1,3,20,8,4,50,42,0
2021-11-17,08,08125,2,2,2,1,2,48,48,2
2021-11-17,08,08126,1,1,2,1,0,7,7,0
2021-11-17,08,08127,2,4,6,1,4,48,41,3
2021-11-17,08,08128,3,4,6,2,17,45,36,10
2021-11-17,08,08135,1,2,7,1,6,18,16,2
2021-11-17,08,08136,4,8,8,3,13,58,45,7
2021-11-17,08,08211,1,3,3,2,4,18,12,0
2021-11-17,08,08212,4,6,21,11,7,101,93,3
2021-11-17,08,08215,3,3,8,6,6,32,32,6
2021-11-17,08,08216,2,2,0,0,0,10,10,0
2021-11-17,08,08221,6,8,18,11,33,217,186,25
2021-11-17,08,08222,3,6,22,14,11,97,81,4
2021-11-17,08,08225,3,3,3,0,8,15,15,8
2021-11-17,08,08226,4,4,7,2,2,33,33,2
2021-11-17,08,08231,2,4,14,6,3,54,44,1
2021-11-17,08,08235,3,3,3,0,5,23,23,5
2021-11-17,08,08236,2,2,3,1,2,13,13,2
2021-11-17,08,08237,1,1,2,1,0,6,6,0
2021-11-17,08,08311,4,7,25,13,45,177,153,33
2021-11-17,08,08315,3,3,3,0,2,27,27,2
2021-11-17,08,08316,3,3,6,1,2,91,91,2
2021-11-17,08,08317,6,8,16,7,14,68,57,10
2021-11-17,08,08325,2,2,7,5,0,10,10,0
2021-11-17,08,08326,2,6,12,2,2,57,44,2
2021-11-17,08,08327,1,1,5,2,1,9,9,1
2021-11-17,08,08335,6,10,7,0,17,67,54,11
2021-11-17,08,08336,2,2,2,0,3,28,17,0
2021-11-17,08,08337,1,1,2,1,0,10,10,0
2021-11-17,08,08415,1,3,6,4,6,38,18,2
2021-11-17,08,08416,2,5,20,15,4,90,64,3
2021-11-17,08,08417,2,2,10,5,1,25,25,1
2021-11-17,08,08421,4,5,16,10,9,112,94,8
2021-11-17,08,08425,2,2,3,0,0,18,18,0
2021-11-17,08,08426,1,1,5,3,0,16,16,0
2021-11-17,08,08435,3,5,7,1,16,37,35,14
2021-11-17,08,08436,4,6,20,12,12,56,52,4
2021-11-17,08,08437,2,2,3,2,3,9,9,3
2021-11-17,09,09161,1,1,17,7,2,45,45,2
2021-11-17,09,09162,24,35,112,61,33,500,436,19
2021-11-17,09,09163,1,3,14,7,10,32,26,2
2021-11-17,09,09171,2,3,10,3,1,25,18,1
2021-11-17,09,09172,3,3,4,1,0,20,20,0
2021-11-17,09,09173,2,2,11,5,2,22,22,2
2021-11-17,09,09174,1,1,10,6,0,29,29,0
2021-11-17,09,09175,1,1,5,1,2,18,18,2
2021-11-17,09,09176,3,3,5,3,3,43,43,3
2021-11-17,09,09177,1,1,6,6,0,22,22,0
2021-11-17,09,09178,1,1,5,2,0,13,13,0
2021-11-17,09,09179,1,1,5,4,1,10,10,1
2021-11-17,09,09180,2,4,15,8,4,54,51,0
2021-11-17,09,09181,1,2,4,1,2,12,10,1
2021-11-17,09,09182,1,1,8,5,5,16,16,5
2021-11-17,09,09183,1,1,7,1,6,11,11,6
2021-11-17,09,09184,2,2,0,0,1,5,5,1
2021-11-17,09,09185,2,4,4,2,7,28,13,2
2021-11-17,09,09186,1,1,2,2,2,6,6,2
2021-11-17,09,09187,5,5,18,9,6,59,59,6
2021-11-17,09,09188,5,6,10,4,7,41,39,5
2021-11-17,09,09189,2,3,20,15,8,47,39,3
2021-11-17,09,09190,3,3,5,5,7,16,16,7
2021-11-17,09,09261,3,5,13,8,2,53,35,0
2021-11-17,09,09262,2,4,10,3,11,36,28,5
2021-11-17,09,09263,1,1,12,6,0,27,27,0
2021-11-17,09,09271,2,2,15,5,2,28,28,2
2021-11-17,09,09272,2,2,11,6,0,18,18,0
2021-11-17,09,09273,3,3,6,2,2,15,15,2
2021-11-17,09,09274,1,1,3,1,0,6,6,0
2021-11-17,09,09275,2,2,14,6,1,25,25,1
2021-11-17,09,09276,2,2,6,4,0,13,13,0
2021-11-17,09,09277,2,2,9,7,1,15,15,1
2021-11-17,09,09278,2,2,6,5,2,10,10,2
2021-11-17,09,09279,2,2,4,2,8,14,14,8
2021-11-17,09,09361,1,3,7,4,10,29,23,5
2021-11-17,09,09362,4,7,40,27,25,172,155,15
2021-11-17,09,09363,1,3,12,5,5,47,40,2
2021-11-17,09,09371,1,1,4,3,2,8,8,2
2021-11-17,09,09372,1,1,7,4,1,10,10,1
2021-11-17,09,09373,1,1,8,5,2,20,20,2
2021-11-17,09,09375,2,2,4,2,0,13,13,0
2021-11-17,09,09376,4,4,7,4,5,17,17,5
2021-11-17,09,09377,2,2,2,2,3,13,13,3
2021-11-17,09,09461,1,4,10,5,13,37,26,4
2021-11-17,09,09462,2,7,8,5,5,54,50,1
2021-11-17,09,09463,1,3,7,4,6,34,29,2
2021-11-17,09,09464,1,3,3,2,4,29,25,2
2021-11-17,09,09471,2,2,4,1,3,13,13,3
2021-11-17,09,09472,1,1,0,0,0,6,6,0
2021-11-17,09,09474,2,2,1,1,5,9,9,5
2021-11-17,09,09475,2,2,7,4,0,17,17,0
2021-11-17,09,09476,1,1,4,3,2,13,13,2
2021-11-17,09,09477,1,1,4,3,0,25,25,0
2021-11-17,09,09478,3,3,1,0,5,32,32,5
2021-11-17,09,09479,2,2,2,0,5,13,13,5
2021-11-17,09,09561,2,2,9,3,6,15,15,6
2021-11-17,09,09562,3,5,22,21,4,117,97,1
2021-11-17,09,09563,1,3,9,3,9,36,35,1
2021-11-17,09,09564,6,12,32,22,28,160,131,17
2021-11-17,09,09565,1,1,2,0,2,3,3,2
2021-11-17,09,09571,3,3,4,1,3,19,19,3
2021-11-17,09,09572,1,1,2,2,1,3,3,1
2021-11-17,09,09574,3,3,9,8,3,20,20,3
2021-11-17,09,09575,2,2,5,3,7,41,41,7
2021-11-17,09,09576,1,1,4,2,1,4,4,1
2021-11-17,09,09577,2,2,6,3,1,15,15,1
2021-11-17,09,09661,1,3,6,4,0,52,41,0
2021-11-17,09,09662,2,4,15,7,6,57,48,3
2021-11-17,09,09663,3,5,20,17,19,112,111,16
2021-11-17,09,09671,1,1,2,2,0,6,6,0
2021-11-17,09,09672,4,4,3,3,2,34,34,2
2021-11-17,09,09673,1,1,13,8,4,136,136,4
2021-11-17,09,09674,2,2,3,1,0,6,6,0
2021-11-17,09,09675,1,1,4,3,1,6,6,1
2021-11-17,09,09676,1,1,5,4,2,6,6,2
2021-11-17,09,09677,1,1,1,0,2,5,5,2
2021-11-17,09,09678,2,2,1,0,2,4,4,2
2021-11-17,09,09679,1,1,2,1,1,8,8,1
2021-11-17,09,09761,3,6,23,4,24,126,86,15
2021-11-17,09,09762,1,1,9,3,2,16,16,2
2021-11-17,09,09763,1,3,7,0,4,40,22,4
2021-11-17,09,09764,1,3,8,2,3,23,18,0
2021-11-17,09,09771,2,2,5,3,3,12,12,3
2021-11-17,09,09772,2,2,8,2,1,12,12,1
2021-11-17,09,09773,2,2,8,3,1,13,13,1
2021-11-17,09,09774,4,4,12,5,7,43,43,7
2021-11-17,09,09775,2,2,6,4,2,16,16,2
2021-11-17,09,09776,2,2,3,1,2,10,10,2
2021-11-17,09,09777,3,3,6,0,2,15,15,2
2021-11-17,09,09778,2,2,9,4,1,13,13,1
2021-11-17,09,09779,3,3,5,1,1,21,21,1
2021-11-17,09,09780,2,2,7,4,1,14,14,1
2021-11-17,10,10041,7,9,22,8,22,154,142,18
2021-11-17,10,10042,1,1,0,0,0,10,10,0
2021-11-17,10,10043,2,4,1,1,4,31,22,3
2021-11-17,10,10044,3,4,1,0,21,39,32,15
2021-11-17,10,10045,2,4,9,7,19,137,125,15
2021-11-17,10,10046,1,1,1,0,1,13,13,1
2021-11-17,11,11000,41,64,164,98,92,1057,963,73
2021-11-17,12,12051,3,4,4,1,5,60,48,1
2021-11-17,12,12052,2,3,12,4,5,83,73,3
2021-11-17,12,12053,1,1,4,4,2,10,10,2
2021-11-17,12,12054,4,6,9,5,14,54,40,6
2021-11-17,12,12060,2,2,4,3,7,59,59,7
2021-11-17,12,12061,5,5,7,2,5,29,29,5
2021-11-17,12,12062,2,2,0,0,1,11,11,1
2021-11-17,12,12063,2,4,2,0,7,14,14,3
2021-11-17,12,12064,3,3,2,1,3,20,20,3
2021-11-17,12,12065,5,5,3,1,10,27,27,10
2021-11-17,12,12066,1,1,6,1,0,17,17,0
2021-11-17,12,12067,3,3,9,2,13,51,51,13
2021-11-17,12,12068,3,3,4,2,4,38,38,4
2021-11-17,12,12069,2,2,3,2,7,39,39,7
2021-11-17,12,12070,2,2,1,0,5,9,9,5
2021-11-17,12,12071,3,3,3,1,4,14,14,4
2021-11-17,12,12072,2,2,2,2,1,14,14,1
2021-11-17,12,12073,4,4,6,2,8,18,18,8
2021-11-17,13,13003,2,4,9,4,30,81,70,19
2021-11-17,13,13004,1,1,1,1,2,50,50,2
2021-11-17,13,13071,5,7,11,7,9,66,55,7
2021-11-17,13,13072,4,6,5,2,10,35,35,10
2021-11-17,13,13073,4,4,10,8,16,40,40,16
2021-11-17,13,13074,2,2,2,1,5,12,12,5
2021-11-17,13,13075,7,9,15,6,24,152,141,15
2021-11-17,13,13076,7,7,5,3,21,104,104,21
2021-11-17,14,14511,3,7,28,17,15,169,152,6
2021-11-17,14,14521,6,7,36,16,13,77,75,11
2021-11-17,14,14522,5,5,19,11,3,42,42,3
2021-11-17,14,14523,5,6,13,6,8,53,53,5
2021-11-17,14,14524,5,6,26,17,14,86,84,14
2021-11-17,14,14612,6,17,61,35,23,248,221,20
2021-11-17,14,14625,6,7,24,6,15,50,50,15
2021-11-17,14,14626,6,7,19,6,15,48,42,15
2021-11-17,14,14627,5,5,27,19,8,55,55,8
2021-11-17,14,14628,6,6,54,6,6,81,81,6
2021-11-17,14,14713,7,11,37,12,42,287,251,26
2021-11-17,14,14729,3,4,11,7,1,57,49,1
2021-11-17,14,14730,8,8,9,0,8,48,48,8
2021-11-17,15,15001,1,3,1,0,5,30,23,0
2021-11-17,15,15002,5,10,20,12,34,234,216,23
2021-11-17,15,15003,6,9,8,5,18,183,168,9
2021-11-17,15,15081,2,2,4,2,1,14,14,1
2021-11-17,15,15082,3,3,6,2,10,23,23,10
2021-11-17,15,15083,2,2,2,1,1,14,14,1
2021-11-17,15,15084,3,3,7,3,3,26,26,3
2021-11-17,15,15085,4,5,8,3,2,50,42,2
2021-11-17,15,15086,2,2,4,3,0,22,22,0
2021-11-17,15,15087,3,3,11,5,2,24,24,2
2021-11-17,15,15088,2,2,7,1,4,15,15,4
2021-11-17,15,15089,4,4,5,3,0,34,34,0
2021-11-17,15,15090,2,3,2,1,7,17,16,5
2021-11-17,15,15091,2,4,3,1,9,23,23,7
2021-11-17,16,16051,2,3,27,19,10,68,65,9
2021-11-17,16,16052,1,1,15,6,4,44,44,4
2021-11-17,16,16053,1,3,19,8,12,96,77,1
2021-11-17,16,16054,1,2,11,5,9,23,18,4
2021-11-17,16,16055,1,1,6,1,3,11,11,3
2021-11-17,16,16056,1,1,7,2,0,13,13,0
2021-11-17,16,16061,2,2,6,4,5,12,12,5
2021-11-17,16,16062,3,4,14,9,17,35,28,10
2021-11-17,16,16063,3,3,3,2,15,57,57,15
2021-11-17,16,16064,3,4,6,0,4,13,13,2
2021-11-17,16,16065,1,1,1,1,0,6,6,0
2021-11-17,16,16066,2,2,20,8,3,39,39,3
2021-11-17,16,16067,2,2,12,4,2,17,17,2
2021-11-17,16,16068,1,1,1,1,0,6,6,0
2021-11-17,16,16069,1,1,4,3,0,6,6,0
2021-11-17,16,16070,2,3,5,3,6,11,10,6
2021-11-17,16,16071,3,3,11,9,6,78,78,6
2021-11-17,16,16072,1,1,3,2,0,6,6,0
2021-11-17,16,16073,1,1,13,8,4,18,18,4
2021-11-17,16,16074,1,1,0,0,3,5,5,3
2021-11-17,16,16075,1,1,0,0,1,2,2,1
2021-11-17,16,16076,1,1,3,2,0,10,10,0
2021-11-17,16,16077,1,2,6,2,4,28,27,1
