date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-14,01,01001,2,3,1,1,8,34,30,5
2021-11-14,01,01002,3,5,4,4,46,118,115,43
2021-11-14,01,01003,2,2,9,8,24,109,109,24
2021-11-14,01,01004,1,1,0,0,3,22,22,3
2021-11-14,01,01051,1,1,1,0,3,35,35,3
2021-11-14,01,01053,2,2,1,0,5,13,13,5
2021-11-14,01,01054,3,3,2,2,5,19,19,5
2021-11-14,01,01055,3,3,1,0,4,33,33,4
2021-11-14,01,01056,2,2,1,1,5,32,32,5
2021-11-14,01,01057,1,1,0,0,5,7,7,5
2021-11-14,01,01058,3,5,0,0,11,31,27,9
2021-11-14,01,01059,1,1,0,0,2,22,22,2
2021-11-14,01,01060,3,3,2,1,28,52,52,28
2021-11-14,01,01061,1,3,0,0,9,34,24,6
2021-11-14,01,01062,3,3,1,1,6,22,22,6
2021-11-14,02,02000,24,34,48,28,104,508,439,64
2021-11-14,03,03101,5,7,3,1,31,98,87,25
2021-11-14,03,03102,2,2,0,0,1,28,28,1
2021-11-14,03,03103,1,3,5,4,1,29,21,0
2021-11-14,03,03151,1,1,4,2,0,12,12,0
2021-11-14,03,03153,3,3,2,0,0,27,27,0
2021-11-14,03,03154,1,1,1,1,2,15,15,2
2021-11-14,03,03155,2,2,1,0,5,15,15,5
2021-11-14,03,03157,1,1,2,0,1,13,13,1
2021-11-14,03,03158,1,1,3,0,3,13,13,3
2021-11-14,03,03159,7,8,15,10,21,100,87,18
2021-11-14,03,03241,16,19,27,15,43,337,289,38
2021-11-14,03,03251,3,3,0,0,4,13,13,4
2021-11-14,03,03252,4,6,5,0,13,61,60,8
2021-11-14,03,03254,4,7,1,0,18,58,51,14
2021-11-14,03,03255,1,1,3,1,1,8,8,1
2021-11-14,03,03256,1,1,1,0,2,12,12,2
2021-11-14,03,03257,1,1,2,1,0,23,23,0
2021-11-14,03,03351,1,2,5,3,4,28,20,2
2021-11-14,03,03352,2,2,0,0,4,11,11,4
2021-11-14,03,03353,3,3,3,1,3,29,29,3
2021-11-14,03,03354,1,1,2,2,0,7,7,0
2021-11-14,03,03355,1,3,1,1,12,33,21,7
2021-11-14,03,03356,2,3,2,2,1,9,9,1
2021-11-14,03,03357,2,3,0,0,3,27,26,0
2021-11-14,03,03358,2,2,1,0,8,9,9,8
2021-11-14,03,03359,2,3,2,1,4,24,24,1
2021-11-14,03,03360,2,2,4,3,2,74,74,2
2021-11-14,03,03361,2,2,0,0,1,14,14,1
2021-11-14,03,03401,1,1,0,0,0,16,16,0
2021-11-14,03,03402,1,1,2,1,5,10,10,5
2021-11-14,03,03403,3,6,11,8,15,105,87,11
2021-11-14,03,03404,4,5,9,6,17,101,89,13
2021-11-14,03,03405,1,2,4,2,3,25,19,1
2021-11-14,03,03451,2,3,2,0,4,29,29,4
2021-11-14,03,03452,3,4,2,1,9,27,23,5
2021-11-14,03,03453,3,3,4,2,4,20,20,4
2021-11-14,03,03454,6,10,3,2,12,69,54,9
2021-11-14,03,03455,2,2,3,1,2,29,29,2
2021-11-14,03,03456,1,1,1,1,6,21,21,6
2021-11-14,03,03457,4,6,3,1,9,20,20,4
2021-11-14,03,03458,1,1,0,0,1,3,3,1
2021-11-14,03,03459,6,7,2,2,15,65,65,15
2021-11-14,03,03460,3,5,5,3,10,26,22,6
2021-11-14,03,03461,2,2,1,1,1,9,9,1
2021-11-14,03,03462,1,1,0,0,0,8,8,0
2021-11-14,04,04011,8,9,14,10,10,126,115,5
2021-11-14,04,04012,3,4,6,4,4,43,34,4
2021-11-14,05,05111,11,14,18,11,22,275,252,19
2021-11-14,05,05112,9,16,21,8,24,160,139,17
2021-11-14,05,05113,12,15,25,20,32,336,316,23
2021-11-14,05,05114,4,7,6,4,13,71,61,11
2021-11-14,05,05116,4,6,16,7,9,80,71,9
2021-11-14,05,05117,2,2,1,0,10,24,24,10
2021-11-14,05,05119,4,6,6,3,7,63,47,4
2021-11-14,05,05120,1,1,2,1,4,22,22,4
2021-11-14,05,05122,3,4,7,4,15,57,55,13
2021-11-14,05,05124,5,7,9,6,21,129,120,16
2021-11-14,05,05154,5,8,10,4,13,54,53,6
2021-11-14,05,05158,6,6,2,1,11,50,50,11
2021-11-14,05,05162,5,7,7,3,9,90,79,6
2021-11-14,05,05166,4,4,3,0,2,32,32,2
2021-11-14,05,05170,8,11,15,5,19,103,99,14
2021-11-14,05,05314,11,18,24,16,5,278,218,3
2021-11-14,05,05315,18,30,49,25,19,382,324,18
2021-11-14,05,05316,2,5,5,4,11,58,41,10
2021-11-14,05,05334,7,13,15,14,10,273,256,7
2021-11-14,05,05358,4,6,7,1,5,54,48,3
2021-11-14,05,05362,6,6,6,1,6,54,54,6
2021-11-14,05,05366,3,3,6,4,4,24,24,4
2021-11-14,05,05370,3,3,6,3,12,28,28,12
2021-11-14,05,05374,6,6,8,2,13,67,67,13
2021-11-14,05,05378,4,4,2,2,6,34,34,6
2021-11-14,05,05382,6,7,10,1,9,75,63,9
2021-11-14,05,05512,2,2,3,2,14,29,29,14
2021-11-14,05,05513,4,7,9,6,22,75,62,9
2021-11-14,05,05515,7,9,8,7,8,195,183,6
2021-11-14,05,05554,5,6,5,1,16,50,49,16
2021-11-14,05,05558,3,5,0,0,10,19,9,10
2021-11-14,05,05562,14,15,23,3,34,189,164,27
2021-11-14,05,05566,5,7,5,2,18,88,73,18
2021-11-14,05,05570,5,6,5,2,11,36,36,9
2021-11-14,05,05711,4,6,13,4,10,128,104,6
2021-11-14,05,05754,4,4,4,2,9,45,45,9
2021-11-14,05,05758,3,5,6,4,6,48,40,4
2021-11-14,05,05762,5,6,4,2,8,27,23,8
2021-11-14,05,05766,2,2,11,6,3,47,47,3
2021-11-14,05,05770,6,9,21,12,22,185,162,19
2021-11-14,05,05774,5,7,11,10,10,73,64,4
2021-11-14,05,05911,6,8,17,11,19,170,155,13
2021-11-14,05,05913,9,9,12,8,29,257,257,29
2021-11-14,05,05914,4,6,3,1,14,57,54,6
2021-11-14,05,05915,5,7,4,2,24,70,56,16
2021-11-14,05,05916,4,4,7,4,4,57,57,4
2021-11-14,05,05954,6,8,4,3,11,113,77,4
2021-11-14,05,05958,9,10,7,3,17,70,67,17
2021-11-14,05,05962,8,10,13,7,15,89,87,9
2021-11-14,05,05966,3,3,0,0,10,16,16,10
2021-11-14,05,05970,5,5,5,4,11,91,91,11
2021-11-14,05,05974,7,9,5,1,26,66,62,14
2021-11-14,05,05978,8,8,4,1,8,96,96,8
