date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-10-29,03,03352,2,2,0,0,6,6,6,6
2021-10-29,03,03353,3,3,3,2,3,29,29,3
2021-10-29,03,03354,1,1,0,0,0,5,5,0
2021-10-29,03,03355,1,3,2,1,11,34,23,5
2021-10-29,03,03356,2,3,1,0,3,9,9,3
2021-10-29,03,03357,2,3,2,0,7,25,24,4
2021-10-29,03,03358,2,2,0,0,5,12,12,5
2021-10-29,03,03359,2,3,0,0,4,25,25,1
2021-10-29,03,03360,2,2,2,2,2,74,74,2
2021-10-29,03,03361,2,2,0,0,2,12,12,2
2021-10-29,03,03401,1,1,0,0,1,15,15,1
2021-10-29,03,03402,1,1,2,0,1,16,16,1
2021-10-29,03,03403,3,6,9,6,8,104,84,4
2021-10-29,03,03404,4,5,8,6,16,105,90,15
2021-10-29,03,03405,1,2,2,1,8,21,17,4
2021-10-29,03,03451,2,3,0,0,4,29,29,4
2021-10-29,03,03452,3,4,1,0,8,26,23,3
2021-10-29,03,03453,3,3,6,3,4,20,20,4
2021-10-29,03,03454,6,10,2,1,22,64,51,11
2021-10-29,03,03455,2,2,0,0,3,28,28,3
2021-10-29,03,03456,1,1,3,1,2,25,25,2
2021-10-29,03,03457,4,6,1,0,10,19,17,7
2021-10-29,03,03458,1,1,1,0,4,6,6,4
2021-10-29,03,03459,6,7,3,0,13,77,77,13
2021-10-29,03,03460,3,5,3,2,6,28,22,4
2021-10-29,03,03461,2,2,0,0,4,11,11,4
2021-10-29,03,03462,1,1,0,0,0,8,8,0
2021-10-29,04,04011,8,9,15,8,10,141,128,7
2021-10-29,04,04012,3,4,6,6,13,35,32,8
2021-10-29,05,05111,11,14,22,8,16,282,257,14
2021-10-29,05,05112,9,16,9,4,20,159,137,14
2021-10-29,05,05113,12,15,25,14,23,342,320,16
2021-10-29,05,05114,4,7,5,2,10,76,66,8
2021-10-29,05,05116,4,6,7,4,10,81,74,10
2021-10-29,05,05117,2,2,1,1,3,31,31,3
2021-10-29,05,05119,4,6,4,2,8,63,48,4
2021-10-29,05,05120,1,1,1,0,7,19,19,7
2021-10-29,05,05122,3,4,7,6,13,59,56,12
2021-10-29,05,05124,5,7,6,5,17,131,120,14
2021-10-29,05,05154,5,8,3,1,13,57,57,5
2021-10-29,05,05158,6,6,2,1,8,51,51,8
2021-10-29,05,05162,5,7,4,1,15,87,79,9
2021-10-29,05,05166,4,4,4,1,4,28,28,4
2021-10-29,05,05170,8,11,6,2,25,103,97,20
2021-10-29,05,05314,11,18,20,12,8,272,214,5
2021-10-29,05,05315,18,30,32,22,21,380,322,19
2021-10-29,05,05316,2,5,3,3,12,57,44,7
2021-10-29,05,05334,7,13,14,12,18,267,250,15
2021-10-29,05,05358,4,6,4,3,7,56,49,6
2021-10-29,05,05362,6,6,3,2,9,49,49,9
2021-10-29,05,05366,3,3,2,2,2,24,24,2
2021-10-29,05,05370,3,3,2,1,0,40,40,0
2021-10-29,05,05374,5,5,2,0,25,34,34,25
2021-10-29,05,05378,4,4,4,2,5,35,35,5
2021-10-29,05,05382,6,7,6,2,6,79,66,6
2021-10-29,05,05512,2,2,2,2,16,27,27,16
2021-10-29,05,05513,4,7,5,1,13,86,70,3
2021-10-29,05,05515,7,9,5,4,10,203,192,7
2021-10-29,05,05554,5,6,5,2,14,53,52,13
2021-10-29,05,05558,3,5,1,1,12,19,9,12
2021-10-29,05,05562,14,15,13,2,44,180,152,40
2021-10-29,05,05566,5,7,3,3,15,89,76,13
2021-10-29,05,05570,5,6,3,2,7,38,36,7
2021-10-29,05,05711,4,6,6,1,12,126,105,5
2021-10-29,05,05754,3,3,2,0,8,24,24,8
2021-10-29,05,05758,3,5,3,1,17,40,37,10
2021-10-29,05,05762,5,6,4,2,5,30,26,5
2021-10-29,05,05766,2,2,7,1,1,49,49,1
2021-10-29,05,05770,6,9,10,6,20,189,166,18
2021-10-29,05,05774,5,7,9,7,10,79,68,6
2021-10-29,05,05911,6,8,10,7,22,167,157,11
2021-10-29,05,05913,9,9,11,4,24,262,262,24
2021-10-29,05,05914,5,7,2,1,7,78,72,4
2021-10-29,05,05915,3,5,2,2,17,47,33,9
2021-10-29,05,05916,4,4,2,2,10,53,53,10
2021-10-29,05,05954,6,8,4,0,22,106,70,15
2021-10-29,05,05958,8,9,7,2,27,52,51,24
2021-10-29,05,05962,8,10,9,4,11,89,83,9
2021-10-29,05,05966,3,3,2,1,7,16,16,7
2021-10-29,05,05970,5,5,8,2,9,97,97,9
2021-10-29,05,05974,7,9,4,0,17,70,59,14
2021-10-29,05,05978,8,8,4,2,11,102,102,11
2021-10-29,06,06411,4,7,9,1,15,79,44,5
2021-10-29,06,06412,12,17,28,15,36,266,239,33
2021-10-29,06,06413,2,4,6,4,7,100,93,1
2021-10-29,06,06414,4,6,13,7,6,95,84,5
2021-10-29,06,06431,5,5,4,2,8,34,34,8
2021-10-29,06,06432,2,2,10,7,0,27,27,0
2021-10-29,06,06433,2,2,3,1,1,24,24,1
2021-10-29,06,06434,2,2,3,0,5,21,21,5
2021-10-29,06,06435,4,7,6,3,6,73,62,3
2021-10-29,06,06436,2,2,3,1,0,25,25,0
2021-10-29,06,06437,2,2,1,0,8,118,118,8
2021-10-29,06,06438,2,2,7,4,6,17,17,6
2021-10-29,06,06439,2,2,4,3,1,15,15,1
2021-10-29,06,06440,5,5,6,4,3,60,60,3
2021-10-29,06,06531,4,6,15,9,14,193,174,11
2021-10-29,06,06532,2,2,4,0,6,39,39,6
2021-10-29,06,06533,3,3,5,3,10,40,40,10
2021-10-29,06,06534,3,3,4,2,21,118,118,21
2021-10-29,06,06535,4,4,0,0,6,17,17,6
2021-10-29,06,06611,6,6,11,2,11,132,132,11
2021-10-29,06,06631,3,5,1,0,14,80,74,9
2021-10-29,06,06632,3,4,1,0,13,43,42,7
2021-10-29,06,06633,4,4,2,1,7,21,21,7
2021-10-29,06,06634,3,3,1,0,7,22,22,7
2021-10-29,06,06635,6,6,1,0,7,73,73,7
2021-10-29,06,06636,3,3,4,0,9,21,21,9
2021-10-29,07,07111,4,6,6,3,33,75,62,26
2021-10-29,07,07131,2,2,0,0,3,14,14,3
2021-10-29,07,07132,2,2,1,0,4,9,9,4
2021-10-29,07,07133,4,6,1,1,7,37,26,4
2021-10-29,07,07134,2,2,2,0,2,17,17,2
2021-10-29,07,07135,2,2,1,0,5,5,5,5
2021-10-29,07,07137,3,3,2,0,9,26,26,9
2021-10-29,07,07138,5,8,5,2,8,58,42,8
2021-10-29,07,07140,2,2,1,0,4,11,11,4
2021-10-29,07,07141,5,5,2,2,5,26,26,5
2021-10-29,07,07143,4,4,4,1,9,23,23,9
2021-10-29,07,07211,3,6,5,4,5,75,64,4
2021-10-29,07,07231,2,2,1,0,7,17,17,7
2021-10-29,07,07232,2,2,1,0,5,9,9,5
2021-10-29,07,07233,2,2,0,0,4,12,12,4
2021-10-29,07,07235,2,2,2,0,8,8,8,8
2021-10-29,07,07311,1,1,2,1,4,7,7,4
2021-10-29,07,07312,1,3,3,2,15,90,82,10
2021-10-29,07,07313,2,3,1,0,8,16,16,1
2021-10-29,07,07314,4,6,9,3,21,91,77,19
2021-10-29,07,07315,2,2,6,3,17,94,94,17
2021-10-29,07,07316,1,1,2,0,5,10,10,5
2021-10-29,07,07317,1,2,1,0,2,14,11,1
2021-10-29,07,07318,2,3,1,1,3,25,24,3
2021-10-29,07,07319,1,3,3,2,3,53,29,1
2021-10-29,07,07320,1,1,0,0,1,8,8,1
2021-10-29,07,07331,1,1,0,0,1,6,6,1
2021-10-29,07,07332,2,2,2,1,3,11,11,3
2021-10-29,07,07333,2,2,0,0,4,8,8,4
2021-10-29,07,07334,2,2,3,2,1,18,18,1
2021-10-29,07,07335,1,1,1,1,6,4,4,6
2021-10-29,07,07336,1,1,0,0,1,15,15,1
2021-10-29,07,07337,2,2,0,0,2,11,11,2
2021-10-29,07,07339,1,1,0,0,0,9,9,0
2021-10-29,07,07340,1,1,0,0,5,4,4,5
2021-10-29,08,08111,10,12,30,15,18,237,215,18
2021-10-29,08,08115,4,6,8,5,1,51,37,1
2021-10-29,08,08116,4,8,10,3,10,74,61,4
2021-10-29,08,08117,3,5,3,1,11,32,27,4
2021-10-29,08,08118,4,5,10,7,4,80,79,3
2021-10-29,08,08119,2,4,8,2,16,48,42,9
2021-10-29,08,08121,1,3,6,5,3,44,36,0
2021-10-29,08,08125,2,2,4,4,2,49,49,2
2021-10-29,08,08126,1,1,2,1,0,7,7,0
2021-10-29,08,08127,2,4,2,1,6,46,39,5
2021-10-29,08,08128,3,4,1,0,8,54,38,8
2021-10-29,08,08135,1,2,5,0,6,14,14,0
2021-10-29,08,08136,4,8,6,3,13,57,44,6
2021-10-29,08,08211,1,3,3,1,1,20,9,1
2021-10-29,08,08212,4,6,15,10,19,108,96,19
2021-10-29,08,08215,3,3,8,4,12,32,32,12
2021-10-29,08,08216,2,2,0,0,1,9,9,1
2021-10-29,08,08221,6,8,10,6,17,237,201,14
2021-10-29,08,08222,3,6,12,9,15,95,78,9
2021-10-29,08,08225,3,3,3,1,9,14,14,9
2021-10-29,08,08226,4,4,4,1,2,36,36,2
2021-10-29,08,08231,2,4,7,3,5,48,39,3
2021-10-29,08,08235,3,3,2,0,5,24,24,5
2021-10-29,08,08236,2,2,1,0,1,11,11,1
2021-10-29,08,08237,1,1,1,1,0,7,7,0
2021-10-29,08,08311,4,7,16,11,40,182,155,31
2021-10-29,08,08315,3,3,2,0,5,24,24,5
2021-10-29,08,08316,3,3,4,2,0,89,89,0
2021-10-29,08,08317,6,8,8,3,16,69,56,14
2021-10-29,08,08325,2,2,3,1,0,9,9,0
2021-10-29,08,08326,2,6,6,1,2,54,44,2
2021-10-29,08,08327,1,1,1,1,2,8,8,2
2021-10-29,08,08335,6,10,6,0,12,75,60,8
2021-10-29,08,08336,2,2,1,0,6,20,7,6
2021-10-29,08,08337,1,1,1,1,4,6,6,4
2021-10-29,08,08415,1,3,5,2,2,40,18,0
2021-10-29,08,08416,2,5,8,6,12,88,63,8
2021-10-29,08,08417,2,2,6,1,8,18,18,8
2021-10-29,08,08421,4,5,7,6,26,103,86,21
2021-10-29,08,08425,2,2,3,1,2,14,14,2
2021-10-29,08,08426,1,1,2,2,0,16,16,0
2021-10-29,08,08435,3,5,7,4,15,51,47,14
2021-10-29,08,08436,4,6,7,6,13,53,47,7
2021-10-29,08,08437,2,2,4,4,2,10,10,2
2021-10-29,09,09161,1,1,7,6,6,38,38,6
2021-10-29,09,09162,24,35,45,24,35,495,426,26
2021-10-29,09,09163,1,3,8,2,3,38,27,0
2021-10-29,09,09171,2,3,4,2,3,22,15,3
2021-10-29,09,09172,3,3,2,1,0,19,19,0
2021-10-29,09,09173,2,2,6,3,1,23,23,1
2021-10-29,09,09174,1,1,4,4,2,24,24,2
2021-10-29,09,09175,1,1,1,1,1,17,17,1
2021-10-29,09,09176,3,3,2,1,5,43,43,5
2021-10-29,09,09177,1,1,4,4,0,19,19,0
2021-10-29,09,09178,1,1,4,4,0,12,12,0
2021-10-29,09,09179,1,1,3,1,1,9,9,1
2021-10-29,09,09180,2,4,2,2,5,59,52,5
2021-10-29,09,09181,1,2,4,1,0,14,11,0
2021-10-29,09,09182,1,1,6,4,2,22,22,2
2021-10-29,09,09183,1,1,2,0,0,12,12,0
2021-10-29,09,09184,2,2,0,0,1,5,5,1
2021-10-29,09,09185,2,4,2,2,7,27,10,4
2021-10-29,09,09186,1,1,2,0,0,8,8,0
2021-10-29,09,09187,5,5,9,6,5,59,59,5
2021-10-29,09,09188,5,6,6,3,1,44,40,1
2021-10-29,09,09189,2,3,8,6,7,42,35,1
2021-10-29,09,09190,3,3,4,3,6,17,17,6
2021-10-29,09,09261,3,5,2,1,5,50,33,2
2021-10-29,09,09262,2,4,4,3,11,37,27,7
2021-10-29,09,09263,1,1,6,4,6,21,21,6
2021-10-29,09,09271,2,2,6,5,2,27,27,2
2021-10-29,09,09272,2,2,3,3,4,14,14,4
2021-10-29,09,09273,3,3,2,0,4,6,6,4
2021-10-29,09,09274,1,1,0,0,2,4,4,2
2021-10-29,09,09275,2,2,5,1,2,23,23,2
2021-10-29,09,09276,2,2,1,0,1,12,12,1
2021-10-29,09,09277,2,2,6,5,2,14,14,2
2021-10-29,09,09278,2,2,1,0,2,9,9,2
2021-10-29,09,09279,1,1,0,0,2,6,6,2
2021-10-29,09,09361,1,3,3,0,10,30,21,8
2021-10-29,09,09362,4,7,21,16,28,177,161,16
2021-10-29,09,09363,1,3,4,1,7,44,38,3
2021-10-29,09,09371,1,1,3,2,2,8,8,2
2021-10-29,09,09372,1,1,6,2,0,10,10,0
2021-10-29,09,09373,1,1,5,2,0,20,20,0
2021-10-29,09,09375,2,2,4,2,1,13,13,1
2021-10-29,09,09376,4,4,4,2,6,18,18,6
2021-10-29,09,09377,2,2,0,0,6,12,12,6
2021-10-29,09,09461,1,4,3,2,8,42,30,0
2021-10-29,09,09462,2,7,2,2,6,55,49,2
2021-10-29,09,09463,1,3,0,0,6,34,29,2
2021-10-29,09,09464,1,3,5,1,7,31,26,6
2021-10-29,09,09471,2,2,1,0,7,9,9,7
2021-10-29,09,09472,1,1,0,0,4,3,3,4
2021-10-29,09,09474,2,2,1,1,4,10,10,4
2021-10-29,09,09475,2,2,2,1,2,15,15,2
2021-10-29,09,09476,1,1,0,0,1,14,14,1
2021-10-29,09,09477,1,1,1,1,2,25,25,2
2021-10-29,09,09478,3,3,1,1,3,34,34,3
2021-10-29,09,09479,2,2,0,0,10,10,10,10
2021-10-29,09,09561,2,2,2,0,6,17,17,6
2021-10-29,09,09562,3,5,16,15,7,111,92,4
2021-10-29,09,09563,1,3,4,3,7,37,33,2
2021-10-29,09,09564,6,12,18,10,23,165,142,8
2021-10-29,09,09565,1,1,1,0,1,3,3,1
2021-10-29,09,09571,3,3,0,0,3,21,21,3
2021-10-29,09,09572,1,1,0,0,0,3,3,0
2021-10-29,09,09574,3,3,8,7,3,23,23,3
2021-10-29,09,09575,2,2,1,0,6,40,40,6
2021-10-29,09,09576,1,1,0,0,2,3,3,2
2021-10-29,09,09577,2,2,4,0,2,13,13,2
2021-10-29,09,09661,1,3,2,1,0,53,39,0
2021-10-29,09,09662,2,4,3,0,10,59,44,9
2021-10-29,09,09663,2,4,8,6,18,120,120,14
2021-10-29,09,09671,1,1,0,0,1,5,5,1
2021-10-29,09,09672,4,4,2,1,4,37,37,4
2021-10-29,09,09673,1,1,6,1,17,124,124,17
2021-10-29,09,09674,2,2,0,0,2,7,7,2
2021-10-29,09,09675,1,1,0,0,2,5,5,2
2021-10-29,09,09676,1,1,0,0,0,8,8,0
2021-10-29,09,09677,1,1,1,0,0,6,6,0
2021-10-29,09,09678,2,2,1,0,1,5,5,1
2021-10-29,09,09679,1,1,0,0,1,8,8,1
2021-10-29,09,09761,3,6,17,10,15,124,88,2
2021-10-29,09,09762,1,1,5,2,2,11,11,2
2021-10-29,09,09763,1,3,4,0,4,38,23,1
2021-10-29,09,09764,1,3,9,2,6,24,18,2
2021-10-29,09,09771,2,2,6,2,0,14,14,0
2021-10-29,09,09772,2,2,4,1,3,9,9,3
2021-10-29,09,09773,2,2,4,4,3,10,10,3
2021-10-29,09,09774,4,4,5,0,3,41,41,3
2021-10-29,09,09775,2,2,2,0,1,17,17,1
2021-10-29,09,09776,2,2,2,2,1,9,9,1
2021-10-29,09,09777,3,3,4,1,3,14,14,3
2021-10-29,09,09778,2,2,1,0,2,12,12,2
2021-10-29,09,09779,3,3,4,2,1,22,22,1
2021-10-29,09,09780,2,2,6,3,3,13,13,3
2021-10-29,10,10041,7,9,7,3,16,162,151,10
2021-10-29,10,10042,1,1,1,0,2,10,10,2
2021-10-29,10,10043,2,4,1,0,6,30,23,3
2021-10-29,10,10044,3,4,3,3,14,46,40,7
2021-10-29,10,10045,2,4,5,3,7,149,137,3
2021-10-29,10,10046,1,1,0,0,6,8,8,6
2021-10-29,11,11000,41,64,122,73,83,1072,973,70
2021-10-29,12,12051,3,4,0,0,14,51,45,4
2021-10-29,12,12052,2,3,1,1,16,75,66,13
2021-10-29,12,12053,1,1,0,0,0,12,12,0
2021-10-29,12,12054,4,6,7,2,20,47,29,16
2021-10-29,12,12060,2,2,0,0,12,54,54,12
2021-10-29,12,12061,5,5,4,1,6,26,26,6
2021-10-29,12,12062,2,2,0,0,2,10,10,2
2021-10-29,12,12063,2,4,0,0,6,13,13,2
2021-10-29,12,12064,3,3,1,0,6,17,17,6
2021-10-29,12,12065,5,5,2,1,9,30,30,9
2021-10-29,12,12066,1,1,1,0,5,16,16,5
2021-10-29,12,12067,2,2,5,2,5,32,32,5
2021-10-29,12,12068,3,3,1,0,0,42,42,0
2021-10-29,12,12069,2,2,3,2,7,39,39,7
2021-10-29,12,12070,2,2,0,0,3,11,11,3
2021-10-29,12,12071,3,3,2,0,7,11,11,7
2021-10-29,12,12072,2,2,2,0,1,11,11,1
2021-10-29,12,12073,4,4,3,1,8,20,20,8
2021-10-29,13,13003,2,4,5,2,18,96,79,11
2021-10-29,13,13004,1,1,1,1,2,50,50,2
2021-10-29,13,13071,5,7,1,1,7,74,61,7
2021-10-29,13,13072,4,6,0,0,12,33,33,12
2021-10-29,13,13073,4,4,3,1,11,46,46,11
2021-10-29,13,13074,2,2,0,0,7,10,10,7
2021-10-29,13,13075,7,9,6,2,22,156,142,16
2021-10-29,13,13076,6,6,1,0,9,71,71,9
2021-10-29,14,14511,3,7,13,9,19,161,150,4
2021-10-29,14,14521,6,7,20,13,17,63,62,14
2021-10-29,14,14522,5,5,8,6,6,43,43,6
2021-10-29,14,14523,5,6,4,2,15,47,47,11
2021-10-29,14,14524,5,6,10,4,15,86,84,15
2021-10-29,14,14612,6,16,41,18,22,249,223,18
2021-10-29,14,14625,6,7,12,3,14,49,49,14
2021-10-29,14,14626,6,7,4,1,13,53,47,13
2021-10-29,14,14627,5,5,13,11,4,59,59,4
2021-10-29,14,14628,6,6,31,5,11,67,67,11
2021-10-29,14,14713,7,11,14,7,50,285,248,35
2021-10-29,14,14729,3,4,8,3,9,50,45,6
2021-10-29,14,14730,8,8,1,0,16,42,42,16
2021-10-29,15,15001,1,3,3,1,11,25,20,4
2021-10-29,15,15002,5,10,8,7,28,233,216,16
2021-10-29,15,15003,6,9,7,5,9,191,170,6
2021-10-29,15,15081,2,2,1,0,0,15,15,0
2021-10-29,15,15082,3,3,4,3,18,15,15,18
2021-10-29,15,15083,2,2,2,0,4,11,11,4
2021-10-29,15,15084,3,3,3,2,5,31,31,5
2021-10-29,15,15085,4,5,2,2,16,38,30,16
2021-10-29,15,15086,1,1,2,1,1,9,9,1
2021-10-29,15,15087,3,3,4,1,7,20,20,7
2021-10-29,15,15089,4,4,2,2,3,31,31,3
2021-10-29,15,15090,2,3,0,0,6,18,18,3
2021-10-29,15,15091,2,4,2,1,7,23,23,5
2021-10-29,16,16051,2,3,12,6,6,60,57,5
2021-10-29,16,16052,1,1,3,0,0,40,40,0
2021-10-29,16,16053,1,3,6,2,7,99,76,0
2021-10-29,16,16054,1,2,3,2,8,20,15,3
2021-10-29,16,16055,1,1,1,0,2,10,10,2
2021-10-29,16,16056,1,1,1,0,3,14,14,3
2021-10-29,16,16061,2,2,4,0,5,15,15,5
2021-10-29,16,16062,3,4,6,1,17,41,34,10
2021-10-29,16,16063,3,3,2,0,9,65,65,9
2021-10-29,16,16064,3,4,4,1,3,14,14,1
2021-10-29,16,16065,1,1,0,0,1,5,5,1
2021-10-29,16,16066,2,2,9,1,1,41,41,1
2021-10-29,16,16067,2,2,3,1,7,10,10,7
2021-10-29,16,16068,1,1,1,0,0,6,6,0
2021-10-29,16,16069,1,1,1,1,2,6,6,2
2021-10-29,16,16070,2,3,2,2,6,11,10,6
2021-10-29,16,16071,3,3,5,4,8,73,73,8
2021-10-29,16,16072,1,1,1,0,1,6,6,1
2021-10-29,16,16073,1,1,4,0,0,17,17,0
2021-10-29,16,16074,1,1,0,0,1,7,7,1
2021-10-29,16,16075,1,1,0,0,1,4,4,1
2021-10-29,16,16076,1,1,0,0,0,10,10,0
2021-10-29,16,16077,1,2,1,1,5,27,27,1
