date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-08,05,05120,1,1,1,0,2,24,24,2
2021-11-08,05,05122,3,4,7,4,14,58,55,13
2021-11-08,05,05124,5,7,11,5,24,126,115,21
2021-11-08,05,05154,5,8,5,0,25,46,46,17
2021-11-08,05,05158,6,6,3,2,10,50,50,10
2021-11-08,05,05162,5,7,5,3,16,85,74,13
2021-11-08,05,05166,4,4,2,0,5,30,30,5
2021-11-08,05,05170,8,11,7,5,28,102,98,23
2021-11-08,05,05314,10,17,20,16,8,254,197,4
2021-11-08,05,05315,18,30,38,19,18,388,333,13
2021-11-08,05,05316,2,5,6,3,6,63,45,6
2021-11-08,05,05334,7,13,12,10,17,271,252,14
2021-11-08,05,05358,4,6,5,1,6,56,51,3
2021-11-08,05,05362,6,6,5,2,8,50,50,8
2021-11-08,05,05366,3,3,5,4,5,21,21,5
2021-11-08,05,05370,3,3,9,5,2,38,38,2
2021-11-08,05,05374,5,5,5,1,22,37,37,22
2021-11-08,05,05378,4,4,3,3,10,32,32,10
2021-11-08,05,05382,6,7,9,1,11,77,64,11
2021-11-08,05,05512,2,2,4,2,13,30,30,13
2021-11-08,05,05513,4,7,8,4,15,86,70,5
2021-11-08,05,05515,7,9,8,6,11,202,191,8
2021-11-08,05,05554,5,6,4,2,24,43,43,22
2021-11-08,05,05558,3,5,2,1,8,24,14,8
2021-11-08,05,05562,14,15,19,3,30,195,171,22
2021-11-08,05,05566,5,7,5,2,18,87,72,18
2021-11-08,05,05570,5,6,4,1,7,38,38,5
2021-11-08,05,05711,4,6,9,4,18,120,99,11
2021-11-08,05,05754,3,3,4,1,8,24,24,8
2021-11-08,05,05758,3,5,8,4,8,46,40,4
2021-11-08,05,05762,5,6,4,2,8,27,23,8
2021-11-08,05,05766,2,2,5,1,2,48,48,2
2021-11-08,05,05770,6,9,17,12,23,184,163,19
2021-11-08,05,05774,5,7,9,9,13,75,63,10
2021-11-08,05,05911,6,8,17,12,24,165,151,17
2021-11-08,05,05913,9,9,12,6,28,259,259,28
2021-11-08,05,05914,4,6,2,0,8,64,58,4
2021-11-08,05,05915,5,7,5,3,26,67,53,18
2021-11-08,05,05916,4,4,5,4,5,58,58,5
2021-11-08,05,05954,6,8,5,1,25,109,70,21
2021-11-08,05,05958,9,10,4,2,23,64,60,23
2021-11-08,05,05962,8,10,8,4,21,84,81,16
2021-11-08,05,05966,3,3,1,1,12,14,14,12
2021-11-08,05,05970,5,5,6,5,7,97,97,7
2021-11-08,05,05974,7,9,8,2,8,80,70,2
2021-11-08,05,05978,8,8,5,3,13,94,94,13
2021-11-08,06,06411,4,7,9,6,20,79,46,4
2021-11-08,06,06412,12,17,37,14,31,262,238,26
2021-11-08,06,06413,2,4,8,4,15,92,81,14
2021-11-08,06,06414,4,6,16,6,10,93,82,8
2021-11-08,06,06431,5,5,6,1,7,31,31,7
2021-11-08,06,06432,2,2,11,7,0,26,26,0
2021-11-08,06,06433,2,2,5,1,3,22,22,3
2021-11-08,06,06434,2,2,4,1,1,23,23,1
2021-11-08,06,06435,4,7,11,5,10,73,64,5
2021-11-08,06,06436,2,2,5,3,3,23,23,3
2021-11-08,06,06437,2,2,4,1,2,124,124,2
2021-11-08,06,06438,2,2,12,7,3,19,19,3
2021-11-08,06,06439,2,2,7,4,1,13,13,1
2021-11-08,06,06440,5,5,9,2,1,62,62,1
2021-11-08,06,06531,4,6,18,16,10,196,175,10
2021-11-08,06,06532,2,2,1,0,5,37,37,5
2021-11-08,06,06533,3,3,3,1,8,42,42,8
2021-11-08,06,06534,3,3,5,3,18,117,117,18
2021-11-08,06,06535,4,4,0,0,3,23,23,3
2021-11-08,06,06611,6,6,10,1,17,128,128,17
2021-11-08,06,06631,3,5,3,0,15,78,71,11
2021-11-08,06,06632,3,4,5,1,19,38,33,17
2021-11-08,06,06633,4,4,1,0,7,20,20,7
2021-11-08,06,06634,3,3,2,0,10,21,21,10
2021-11-08,06,06635,6,6,0,0,8,75,75,8
2021-11-08,06,06636,3,3,5,0,7,23,23,7
2021-11-08,07,07111,4,6,14,7,23,89,75,17
2021-11-08,07,07131,2,2,0,0,2,14,14,2
2021-11-08,07,07132,2,2,0,0,5,9,9,5
2021-11-08,07,07133,4,6,2,0,14,32,24,6
2021-11-08,07,07134,2,2,1,0,3,17,17,3
2021-11-08,07,07135,2,2,4,0,1,7,7,1
2021-11-08,07,07137,3,3,2,1,5,30,30,5
2021-11-08,07,07138,5,8,9,4,10,57,40,8
2021-11-08,07,07140,2,2,3,1,2,12,12,2
2021-11-08,07,07141,5,5,3,1,3,29,29,3
2021-11-08,07,07143,4,4,5,4,4,26,26,4
2021-11-08,07,07211,3,6,6,3,8,71,61,6
2021-11-08,07,07231,2,2,2,0,7,17,17,7
2021-11-08,07,07232,2,2,1,0,2,12,12,2
2021-11-08,07,07233,2,2,0,0,3,13,13,3
2021-11-08,07,07235,2,2,0,0,9,7,7,9
2021-11-08,07,07311,1,1,3,1,1,10,10,1
2021-11-08,07,07312,1,3,2,2,20,85,76,16
2021-11-08,07,07313,2,3,1,0,11,13,12,5
2021-11-08,07,07314,4,6,11,6,23,91,76,22
2021-11-08,07,07315,2,2,5,5,11,97,97,11
2021-11-08,07,07316,1,1,0,0,1,13,13,1
2021-11-08,07,07317,1,2,1,0,5,11,11,1
2021-11-08,07,07318,2,3,5,0,3,24,23,3
2021-11-08,07,07319,1,3,6,2,2,56,29,1
2021-11-08,07,07320,1,1,1,0,1,8,8,1
2021-11-08,07,07331,1,1,0,0,1,6,6,1
2021-11-08,07,07332,2,2,3,1,1,11,11,1
2021-11-08,07,07333,2,2,0,0,3,9,9,3
2021-11-08,07,07334,2,2,3,2,6,14,14,6
2021-11-08,07,07335,1,1,1,1,6,4,4,6
2021-11-08,07,07336,1,1,0,0,3,13,13,3
2021-11-08,07,07337,2,2,0,0,3,10,10,3
2021-11-08,07,07339,1,1,0,0,0,9,9,0
2021-11-08,07,07340,1,1,0,0,5,4,4,5
2021-11-08,08,08111,10,12,35,18,28,218,201,23
2021-11-08,08,08115,4,6,11,7,0,48,34,0
2021-11-08,08,08116,4,8,21,9,8,74,63,0
2021-11-08,08,08117,3,5,7,2,7,36,32,2
2021-11-08,08,08118,4,5,10,6,4,80,79,3
2021-11-08,08,08119,2,4,13,7,15,49,38,13
2021-11-08,08,08121,1,3,12,6,2,46,36,0
2021-11-08,08,08125,2,2,4,2,6,46,46,6
2021-11-08,08,08126,1,1,2,1,0,7,7,0
2021-11-08,08,08127,2,4,0,0,12,40,36,8
2021-11-08,08,08128,3,4,6,2,25,39,31,17
2021-11-08,08,08135,1,2,7,1,7,17,16,2
2021-11-08,08,08136,4,8,7,2,12,60,47,5
2021-11-08,08,08211,1,3,3,2,11,11,7,5
2021-11-08,08,08212,4,6,17,9,20,95,85,18
2021-11-08,08,08215,3,3,8,5,9,35,35,9
2021-11-08,08,08216,2,2,0,0,2,8,8,2
2021-11-08,08,08221,6,8,12,7,37,215,185,28
2021-11-08,08,08222,3,6,14,9,22,89,73,15
2021-11-08,08,08225,3,3,5,1,5,18,18,5
2021-11-08,08,08226,4,4,7,4,3,32,32,3
2021-11-08,08,08231,2,4,11,6,3,50,40,3
2021-11-08,08,08235,3,3,2,0,9,19,19,9
2021-11-08,08,08236,2,2,3,1,1,11,11,1
2021-11-08,08,08237,1,1,2,0,0,6,6,0
2021-11-08,08,08311,4,7,18,8,58,164,138,48
2021-11-08,08,08315,3,3,4,0,2,27,27,2
2021-11-08,08,08316,3,3,6,3,0,90,90,0
2021-11-08,08,08317,6,8,10,3,29,55,43,26
2021-11-08,08,08325,2,2,4,2,1,8,8,1
2021-11-08,08,08326,2,6,16,2,4,59,46,4
2021-11-08,08,08327,1,1,2,1,0,10,10,0
2021-11-08,08,08335,6,10,6,0,22,63,48,18
2021-11-08,08,08336,2,2,2,0,1,29,17,0
2021-11-08,08,08337,1,1,3,2,1,9,9,1
2021-11-08,08,08415,1,3,3,2,6,36,17,1
2021-11-08,08,08416,2,5,9,8,9,86,63,4
2021-11-08,08,08417,2,2,5,1,3,23,23,3
2021-11-08,08,08421,4,5,11,9,29,101,88,20
2021-11-08,08,08425,2,2,2,1,3,13,13,3
2021-11-08,08,08426,1,1,5,2,0,16,16,0
2021-11-08,08,08435,3,5,6,3,18,48,43,18
2021-11-08,08,08436,4,6,12,6,13,53,49,5
2021-11-08,08,08437,2,2,4,2,1,9,9,1
2021-11-08,09,09161,1,1,15,5,3,40,40,3
2021-11-08,09,09162,24,35,79,46,39,490,421,29
2021-11-08,09,09163,1,3,13,2,6,36,28,0
2021-11-08,09,09171,2,3,7,1,3,23,16,3
2021-11-08,09,09172,3,3,4,2,2,17,17,2
2021-11-08,09,09173,2,2,6,5,1,23,23,1
2021-11-08,09,09174,1,1,7,3,0,23,23,0
2021-11-08,09,09175,1,1,5,5,1,17,17,1
2021-11-08,09,09176,3,3,3,2,1,47,47,1
2021-11-08,09,09177,1,1,6,5,0,19,19,0
2021-11-08,09,09178,1,1,5,3,0,10,10,0
2021-11-08,09,09179,1,1,4,3,1,9,9,1
2021-11-08,09,09180,2,4,8,5,15,49,49,8
2021-11-08,09,09181,1,2,6,1,1,13,11,0
2021-11-08,09,09182,1,1,7,6,1,23,23,1
2021-11-08,09,09183,1,1,4,1,2,13,13,2
2021-11-08,09,09184,2,2,0,0,1,4,4,1
2021-11-08,09,09185,2,4,2,2,4,30,13,1
2021-11-08,09,09186,1,1,2,2,2,6,6,2
2021-11-08,09,09187,5,5,10,6,2,61,61,2
2021-11-08,09,09188,5,6,7,3,2,41,39,0
2021-11-08,09,09189,2,3,10,7,10,41,35,3
2021-11-08,09,09190,3,3,7,5,6,15,15,6
2021-11-08,09,09261,3,5,9,2,5,50,33,2
2021-11-08,09,09262,2,4,9,4,11,35,25,7
2021-11-08,09,09263,1,1,9,5,2,23,23,2
2021-11-08,09,09271,2,2,7,4,2,27,27,2
2021-11-08,09,09272,2,2,11,3,1,17,17,1
2021-11-08,09,09273,3,3,5,1,5,10,10,5
2021-11-08,09,09274,1,1,2,0,0,6,6,0
2021-11-08,09,09275,2,2,8,1,3,23,23,3
2021-11-08,09,09276,2,2,4,1,1,13,13,1
2021-11-08,09,09277,2,2,7,6,6,10,10,6
2021-11-08,09,09278,2,2,4,2,0,10,10,0
2021-11-08,09,09279,1,1,0,0,1,7,7,1
2021-11-08,09,09361,1,3,5,3,9,30,22,6
2021-11-08,09,09362,4,7,28,19,30,173,153,24
2021-11-08,09,09363,1,3,10,3,5,47,41,1
2021-11-08,09,09371,1,1,2,2,3,7,7,3
2021-11-08,09,09372,1,1,8,6,0,10,10,0
2021-11-08,09,09373,1,1,9,5,0,22,22,0
2021-11-08,09,09375,2,2,2,1,0,14,14,0
2021-11-08,09,09376,4,4,3,1,4,18,18,4
2021-11-08,09,09377,2,2,0,0,3,14,14,3
2021-11-08,09,09461,1,4,3,1,8,40,28,0
2021-11-08,09,09462,2,7,5,1,9,50,44,7
2021-11-08,09,09463,1,3,4,2,7,33,28,3
2021-11-08,09,09464,1,3,3,1,2,32,27,1
2021-11-08,09,09471,2,2,3,3,5,11,11,5
2021-11-08,09,09472,1,1,0,0,5,2,2,5
2021-11-08,09,09474,2,2,1,1,4,10,10,4
2021-11-08,09,09475,2,2,4,1,0,17,17,0
2021-11-08,09,09476,1,1,2,2,4,11,11,4
2021-11-08,09,09477,1,1,2,2,3,24,24,3
2021-11-08,09,09478,3,3,2,1,6,35,35,6
2021-11-08,09,09479,2,2,2,0,1,15,15,1
2021-11-08,09,09561,2,2,5,0,4,19,19,4
2021-11-08,09,09562,3,5,19,18,11,112,90,7
2021-11-08,09,09563,1,3,6,5,9,36,34,2
2021-11-08,09,09564,6,12,27,16,47,141,119,29
2021-11-08,09,09565,1,1,2,0,2,2,2,2
2021-11-08,09,09571,3,3,0,0,5,19,19,5
2021-11-08,09,09572,1,1,0,0,0,4,4,0
2021-11-08,09,09574,3,3,11,9,0,26,26,0
2021-11-08,09,09575,2,2,3,2,8,40,40,8
2021-11-08,09,09576,1,1,3,1,0,5,5,0
2021-11-08,09,09577,2,2,5,1,2,12,12,2
2021-11-08,09,09661,1,3,3,2,1,56,40,1
2021-11-08,09,09662,2,4,6,5,9,55,42,9
2021-11-08,09,09663,2,4,16,12,26,110,110,22
2021-11-08,09,09671,1,1,1,0,0,6,6,0
2021-11-08,09,09672,4,4,1,1,0,38,38,0
2021-11-08,09,09673,1,1,13,5,15,125,125,15
2021-11-08,09,09674,2,2,1,1,0,6,6,0
2021-11-08,09,09675,1,1,2,1,1,7,7,1
2021-11-08,09,09676,1,1,2,1,2,8,8,2
2021-11-08,09,09677,1,1,2,2,0,7,7,0
2021-11-08,09,09678,2,2,0,0,3,3,3,3
2021-11-08,09,09679,1,1,0,0,2,7,7,2
2021-11-08,09,09761,3,6,19,11,21,114,79,6
2021-11-08,09,09762,1,1,4,1,0,13,13,0
2021-11-08,09,09763,1,3,5,2,9,35,24,2
2021-11-08,09,09764,1,3,10,2,0,27,19,0
2021-11-08,09,09771,2,2,6,3,1,14,14,1
2021-11-08,09,09772,2,2,4,3,4,8,8,4
2021-11-08,09,09773,2,2,5,0,1,12,12,1
2021-11-08,09,09774,4,4,5,2,6,40,40,6
2021-11-08,09,09775,2,2,5,2,1,17,17,1
2021-11-08,09,09776,2,2,2,0,6,6,6,6
2021-11-08,09,09777,3,3,4,2,0,15,15,0
2021-11-08,09,09778,2,2,6,0,0,14,14,0
2021-11-08,09,09779,3,3,9,4,1,22,22,1
2021-11-08,09,09780,2,2,7,4,1,14,14,1
2021-11-08,10,10041,7,9,11,2,23,154,141,21
2021-11-08,10,10042,1,1,0,0,4,8,8,4
2021-11-08,10,10043,2,4,1,0,6,31,25,2
2021-11-08,10,10044,3,4,4,1,11,46,38,6
2021-11-08,10,10045,2,4,7,4,21,141,130,16
2021-11-08,10,10046,1,1,1,1,3,11,11,3
2021-11-08,11,11000,41,64,141,77,114,1060,967,91
2021-11-08,12,12051,3,4,2,0,18,53,47,8
2021-11-08,12,12052,2,3,9,2,13,76,67,10
2021-11-08,12,12053,1,1,0,0,4,8,8,4
2021-11-08,12,12054,4,6,8,3,17,54,37,12
2021-11-08,12,12060,2,2,3,2,10,56,56,10
2021-11-08,12,12061,5,5,6,3,7,26,26,7
2021-11-08,12,12062,2,2,0,0,1,11,11,1
2021-11-08,12,12063,2,4,2,0,2,14,13,1
2021-11-08,12,12064,3,3,3,1,2,21,21,2
2021-11-08,12,12065,5,5,3,0,16,23,23,16
2021-11-08,12,12066,1,1,3,1,4,17,17,4
2021-11-08,12,12067,2,2,6,4,4,33,33,4
2021-11-08,12,12068,3,3,2,0,5,38,38,5
2021-11-08,12,12069,2,2,5,1,6,40,40,6
2021-11-08,12,12070,2,2,1,0,0,14,14,0
2021-11-08,12,12071,3,3,1,0,4,14,14,4
2021-11-08,12,12072,2,2,2,0,3,11,11,3
2021-11-08,12,12073,4,4,2,0,6,22,22,6
2021-11-08,13,13003,2,4,6,1,16,99,80,11
2021-11-08,13,13004,1,1,1,1,2,50,50,2
2021-11-08,13,13071,5,7,2,1,11,69,59,8
2021-11-08,13,13072,4,6,1,0,19,26,26,19
2021-11-08,13,13073,4,4,4,3,19,40,40,19
2021-11-08,13,13074,2,2,1,0,8,9,9,8
2021-11-08,13,13075,7,9,9,6,32,144,136,20
2021-11-08,13,13076,7,7,3,3,21,104,104,21
2021-11-08,14,14511,3,7,21,10,22,162,143,15
2021-11-08,14,14521,6,7,28,14,14,70,68,12
2021-11-08,14,14522,5,5,15,8,5,40,40,5
2021-11-08,14,14523,5,6,15,5,13,50,50,9
2021-11-08,14,14524,5,6,20,13,14,88,88,12
2021-11-08,14,14612,6,16,45,24,41,228,202,37
2021-11-08,14,14625,6,7,19,8,19,48,48,19
2021-11-08,14,14626,6,7,11,4,15,49,46,12
2021-11-08,14,14627,5,5,21,11,4,60,60,4
2021-11-08,14,14628,6,6,35,9,12,67,67,12
2021-11-08,14,14713,7,11,26,16,49,288,255,30
2021-11-08,14,14729,3,4,5,5,13,46,45,6
2021-11-08,14,14730,8,8,5,1,23,36,36,23
2021-11-08,15,15001,1,3,1,0,4,31,23,0
2021-11-08,15,15002,5,10,15,9,27,238,220,16
2021-11-08,15,15003,6,9,4,3,13,185,170,4
2021-11-08,15,15081,2,2,1,0,2,13,13,2
2021-11-08,15,15082,3,3,7,2,19,15,15,19
2021-11-08,15,15083,2,2,1,0,2,14,14,2
2021-11-08,15,15084,3,3,4,2,9,24,24,9
2021-11-08,15,15085,4,5,3,2,14,43,35,14
2021-11-08,15,15086,1,1,3,1,1,9,9,1
2021-11-08,15,15087,3,3,7,4,6,19,19,6
2021-11-08,15,15088,2,2,4,2,12,10,10,12
2021-11-08,15,15089,4,4,3,3,4,31,31,4
2021-11-08,15,15090,2,3,0,0,9,15,14,7
2021-11-08,15,15091,2,4,3,3,12,20,20,10
2021-11-08,16,16051,2,3,22,12,3,65,62,2
2021-11-08,16,16052,1,1,12,7,0,42,42,0
2021-11-08,16,16053,1,3,9,4,12,93,74,2
2021-11-08,16,16054,1,2,3,2,13,15,10,8
2021-11-08,16,16055,1,1,4,0,1,13,13,1
2021-11-08,16,16056,1,1,0,0,1,14,14,1
2021-11-08,16,16061,2,2,6,1,2,18,18,2
2021-11-08,16,16062,3,4,4,2,23,35,28,16
2021-11-08,16,16063,3,3,3,2,15,57,57,15
2021-11-08,16,16064,3,4,7,2,4,13,13,2
2021-11-08,16,16065,1,1,1,1,0,6,6,0
2021-11-08,16,16066,2,2,15,5,2,40,40,2
2021-11-08,16,16067,2,2,12,4,4,15,15,4
2021-11-08,16,16068,1,1,0,0,2,4,4,2
2021-11-08,16,16069,1,1,4,3,3,4,4,3
2021-11-08,16,16070,2,3,6,3,4,13,12,4
2021-11-08,16,16071,3,3,11,9,8,71,71,8
2021-11-08,16,16072,1,1,3,3,0,5,5,0
2021-11-08,16,16073,1,1,6,5,5,14,14,5
2021-11-08,16,16074,1,1,1,1,0,8,8,0
2021-11-08,16,16075,1,1,1,0,0,4,4,0
2021-11-08,16,16076,1,1,1,1,0,8,8,0
2021-11-08,16,16077,1,2,2,2,5,27,25,3
