date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-25,03,03353,3,3,2,1,6,26,26,6
2021-11-25,03,03354,1,1,1,0,0,7,7,0
2021-11-25,03,03355,1,3,1,0,9,34,23,3
2021-11-25,03,03356,2,3,0,0,2,8,8,2
2021-11-25,03,03357,2,3,2,0,4,26,22,4
2021-11-25,03,03358,2,2,1,1,4,17,17,4
2021-11-25,03,03359,2,3,2,0,11,20,19,9
2021-11-25,03,03360,2,2,2,2,5,71,71,5
2021-11-25,03,03361,2,2,4,1,3,12,12,3
2021-11-25,03,03401,1,1,1,0,0,16,16,0
2021-11-25,03,03402,1,1,1,1,3,14,14,3
2021-11-25,03,03403,3,6,13,11,11,105,87,4
2021-11-25,03,03404,4,5,14,7,12,108,93,11
2021-11-25,03,03405,1,2,2,2,6,22,19,1
2021-11-25,03,03451,2,3,1,0,5,27,27,5
2021-11-25,03,03452,3,4,3,1,6,30,26,2
2021-11-25,03,03453,3,3,2,2,6,17,17,6
2021-11-25,03,03454,6,10,5,5,20,66,55,11
2021-11-25,03,03455,2,2,3,0,7,24,24,7
2021-11-25,03,03456,1,1,3,1,6,21,21,6
2021-11-25,03,03457,4,6,3,0,14,17,17,9
2021-11-25,03,03458,1,1,0,0,0,4,4,0
2021-11-25,03,03459,6,7,10,3,12,76,76,12
2021-11-25,03,03460,3,5,5,5,10,26,22,6
2021-11-25,03,03461,2,2,1,1,2,13,13,2
2021-11-25,03,03462,1,1,0,0,0,8,8,0
2021-11-25,04,04011,8,9,17,10,3,146,130,3
2021-11-25,04,04012,3,4,3,2,10,38,30,4
2021-11-25,05,05111,11,14,28,11,10,290,265,8
2021-11-25,05,05112,9,16,24,12,15,168,143,11
2021-11-25,05,05113,12,15,33,19,36,340,316,30
2021-11-25,05,05114,4,7,13,8,5,79,68,4
2021-11-25,05,05116,4,6,18,8,5,84,77,5
2021-11-25,05,05117,2,2,8,0,1,33,33,1
2021-11-25,05,05119,4,6,7,2,12,59,44,8
2021-11-25,05,05120,1,1,1,0,3,23,23,3
2021-11-25,05,05122,3,4,13,7,10,62,59,9
2021-11-25,05,05124,5,7,10,7,20,128,119,15
2021-11-25,05,05154,5,8,5,2,21,48,48,13
2021-11-25,05,05158,6,6,8,3,12,49,49,12
2021-11-25,05,05162,5,7,6,3,8,93,82,5
2021-11-25,05,05166,4,4,5,1,3,29,29,3
2021-11-25,05,05170,8,11,20,7,18,107,102,14
2021-11-25,05,05314,11,18,22,16,8,279,223,4
2021-11-25,05,05315,18,29,45,22,19,367,308,18
2021-11-25,05,05316,2,5,9,5,10,59,42,9
2021-11-25,05,05334,7,13,21,10,20,260,245,16
2021-11-25,05,05358,4,6,6,2,13,49,44,9
2021-11-25,05,05362,6,6,6,2,6,53,53,6
2021-11-25,05,05366,3,3,4,1,8,20,20,8
2021-11-25,05,05370,3,3,6,4,2,38,38,2
2021-11-25,05,05374,5,5,12,6,15,42,42,15
2021-11-25,05,05378,4,4,6,5,0,38,38,0
2021-11-25,05,05382,6,7,13,1,14,75,63,14
2021-11-25,05,05512,2,2,1,1,10,33,33,10
2021-11-25,05,05513,4,7,14,8,11,84,70,2
2021-11-25,05,05515,7,9,9,8,17,188,177,11
2021-11-25,05,05554,5,6,8,3,14,53,53,12
2021-11-25,05,05558,3,5,2,0,10,22,12,10
2021-11-25,05,05562,14,15,26,11,31,195,169,25
2021-11-25,05,05566,5,7,11,0,10,91,78,8
2021-11-25,05,05570,5,6,8,4,5,45,44,2
2021-11-25,05,05711,4,6,19,8,17,121,99,11
2021-11-25,05,05754,4,4,11,5,7,41,41,7
2021-11-25,05,05758,3,5,8,4,11,49,44,6
2021-11-25,05,05762,5,6,3,2,4,31,27,4
2021-11-25,05,05766,2,2,15,9,2,48,48,2
2021-11-25,05,05770,6,9,18,10,20,178,158,15
2021-11-25,05,05774,5,7,17,11,9,74,65,3
2021-11-25,05,05911,6,8,17,11,20,165,151,13
2021-11-25,05,05913,9,9,18,13,25,263,263,25
2021-11-25,05,05914,5,7,7,3,7,76,72,1
2021-11-25,05,05915,5,7,5,2,25,67,54,16
2021-11-25,05,05916,4,4,10,2,4,60,60,4
2021-11-25,05,05954,6,8,1,0,32,102,69,22
2021-11-25,05,05958,9,10,5,3,15,72,68,15
2021-11-25,05,05962,8,10,13,6,17,83,79,13
2021-11-25,05,05966,3,3,2,2,11,17,17,11
2021-11-25,05,05970,6,7,10,7,13,102,92,11
2021-11-25,05,05974,7,9,8,3,12,75,66,7
2021-11-25,05,05978,8,8,8,3,6,95,95,6
2021-11-25,06,06411,4,7,11,10,13,92,53,3
2021-11-25,06,06412,12,17,53,21,28,261,236,23
2021-11-25,06,06413,2,4,13,7,11,96,85,9
2021-11-25,06,06414,4,6,20,13,5,95,82,5
2021-11-25,06,06431,5,5,3,0,1,38,38,1
2021-11-25,06,06432,2,2,13,10,0,27,27,0
2021-11-25,06,06433,2,2,6,0,0,25,25,0
2021-11-25,06,06434,2,2,6,3,3,21,21,3
2021-11-25,06,06435,4,7,13,5,8,76,69,2
2021-11-25,06,06436,2,2,2,1,3,22,22,3
2021-11-25,06,06437,2,2,5,4,7,119,119,7
2021-11-25,06,06438,2,2,12,7,5,17,17,5
2021-11-25,06,06439,2,2,5,2,3,14,14,3
2021-11-25,06,06440,5,5,9,2,0,66,66,0
2021-11-25,06,06531,4,6,21,17,11,200,180,9
2021-11-25,06,06532,2,2,6,2,0,47,47,0
2021-11-25,06,06533,3,3,5,1,4,43,43,4
2021-11-25,06,06534,3,3,7,4,10,125,125,10
2021-11-25,06,06535,4,4,1,1,8,16,16,8
2021-11-25,06,06611,6,6,17,2,20,123,123,20
2021-11-25,06,06631,3,5,6,1,15,74,68,10
2021-11-25,06,06632,3,4,7,3,10,46,45,4
2021-11-25,06,06633,4,4,1,0,7,20,20,7
2021-11-25,06,06634,3,3,2,0,8,21,21,8
2021-11-25,06,06635,6,6,3,0,8,74,74,8
2021-11-25,06,06636,3,3,4,1,4,25,25,4
2021-11-25,07,07111,4,6,12,3,32,87,73,26
2021-11-25,07,07131,2,2,2,2,3,13,13,3
2021-11-25,07,07132,2,2,2,0,4,10,10,4
2021-11-25,07,07133,4,6,4,1,11,36,28,4
2021-11-25,07,07134,2,2,2,0,1,17,17,1
2021-11-25,07,07135,2,2,3,0,1,7,7,1
2021-11-25,07,07137,3,3,5,2,4,31,31,4
2021-11-25,07,07138,5,8,6,4,12,53,41,7
2021-11-25,07,07140,2,2,2,1,4,10,10,4
2021-11-25,07,07141,5,5,5,4,3,28,28,3
2021-11-25,07,07143,4,4,5,3,5,24,24,5
2021-11-25,07,07211,3,6,11,4,7,72,61,6
2021-11-25,07,07231,2,2,0,0,4,18,18,4
2021-11-25,07,07232,2,2,4,0,1,13,13,1
2021-11-25,07,07233,2,2,2,1,4,12,12,4
2021-11-25,07,07235,2,2,3,1,2,14,14,2
2021-11-25,07,07311,1,1,3,1,1,10,10,1
2021-11-25,07,07312,1,3,1,1,13,89,77,12
2021-11-25,07,07313,2,3,5,1,4,15,14,0
2021-11-25,07,07314,4,6,11,6,8,100,86,6
2021-11-25,07,07315,2,2,11,7,21,87,87,21
2021-11-25,07,07316,1,1,3,1,1,16,16,1
2021-11-25,07,07317,1,2,3,2,1,15,11,1
2021-11-25,07,07318,2,3,9,4,0,27,26,0
2021-11-25,07,07319,1,3,9,2,11,39,25,3
2021-11-25,07,07320,1,1,1,0,2,7,7,2
2021-11-25,07,07331,1,1,0,0,0,7,7,0
2021-11-25,07,07332,2,2,2,1,1,14,14,1
2021-11-25,07,07333,2,2,2,1,3,9,9,3
2021-11-25,07,07334,2,2,5,5,6,15,15,6
2021-11-25,07,07335,1,1,0,0,7,3,3,7
2021-11-25,07,07336,1,1,1,1,1,15,15,1
2021-11-25,07,07337,2,2,0,0,2,9,9,2
2021-11-25,07,07339,1,1,0,0,0,10,10,0
2021-11-25,07,07340,1,1,1,1,6,3,3,6
2021-11-25,08,08111,10,12,45,26,22,227,207,20
2021-11-25,08,08115,4,6,13,3,5,51,39,4
2021-11-25,08,08116,4,8,32,12,12,67,57,6
2021-11-25,08,08117,3,5,11,7,8,32,29,5
2021-11-25,08,08118,4,5,23,10,3,85,84,2
2021-11-25,08,08119,2,4,13,7,12,52,43,8
2021-11-25,08,08121,1,3,21,15,3,43,34,0
2021-11-25,08,08125,2,2,3,1,6,45,45,6
2021-11-25,08,08126,1,1,4,2,0,7,7,0
2021-11-25,08,08127,2,4,10,0,3,47,40,2
2021-11-25,08,08128,3,4,4,4,18,42,33,11
2021-11-25,08,08135,1,2,6,3,4,20,18,0
2021-11-25,08,08136,4,8,10,2,14,56,42,9
2021-11-25,08,08211,1,3,7,6,2,20,12,0
2021-11-25,08,08212,4,6,23,10,5,103,91,5
2021-11-25,08,08215,3,3,14,8,8,38,38,8
2021-11-25,08,08216,2,2,0,0,1,9,9,1
2021-11-25,08,08221,6,8,33,23,10,212,180,6
2021-11-25,08,08222,3,6,26,21,18,92,76,11
2021-11-25,08,08225,3,3,4,2,6,15,15,6
2021-11-25,08,08226,4,4,6,3,3,35,35,3
2021-11-25,08,08231,2,4,18,7,4,54,43,4
2021-11-25,08,08235,3,3,5,1,5,19,19,5
2021-11-25,08,08236,2,2,5,3,2,13,13,2
2021-11-25,08,08237,1,1,3,2,0,6,6,0
2021-11-25,08,08311,4,7,24,15,52,170,143,43
2021-11-25,08,08315,3,3,6,1,5,24,24,5
2021-11-25,08,08316,4,4,9,7,8,90,90,8
2021-11-25,08,08317,6,8,17,10,11,75,63,8
2021-11-25,08,08325,2,2,9,5,0,12,12,0
2021-11-25,08,08326,2,6,15,2,2,55,44,2
2021-11-25,08,08327,1,1,2,1,2,8,8,2
2021-11-25,08,08335,6,10,10,4,17,74,58,14
2021-11-25,08,08336,2,2,2,2,6,25,16,1
2021-11-25,08,08337,1,1,4,3,1,9,9,1
2021-11-25,08,08415,1,3,5,3,6,38,19,1
2021-11-25,08,08416,2,5,21,15,5,91,63,4
2021-11-25,08,08417,2,2,13,3,1,23,23,1
2021-11-25,08,08421,4,5,24,15,10,116,95,9
2021-11-25,08,08425,2,2,4,2,0,17,17,0
2021-11-25,08,08426,1,1,6,4,3,12,12,3
2021-11-25,08,08435,3,5,9,3,18,36,33,16
2021-11-25,08,08436,4,6,19,12,18,48,46,8
2021-11-25,08,08437,2,2,5,4,2,10,10,2
2021-11-25,09,09161,1,1,13,7,6,41,41,6
2021-11-25,09,09162,24,35,135,70,36,514,450,21
2021-11-25,09,09163,1,3,11,5,8,35,28,1
2021-11-25,09,09171,2,3,15,9,5,22,19,1
2021-11-25,09,09172,3,3,6,6,4,17,17,4
2021-11-25,09,09173,2,2,13,5,5,26,26,5
2021-11-25,09,09174,1,1,9,6,5,25,25,5
2021-11-25,09,09175,1,1,9,6,0,20,20,0
2021-11-25,09,09176,3,3,18,3,6,41,41,6
2021-11-25,09,09177,1,1,7,4,0,21,21,0
2021-11-25,09,09178,1,1,7,6,0,14,14,0
2021-11-25,09,09179,1,1,6,5,0,12,12,0
2021-11-25,09,09180,2,4,18,8,5,56,53,1
2021-11-25,09,09181,1,2,5,0,4,10,9,2
2021-11-25,09,09182,1,1,9,9,5,19,19,5
2021-11-25,09,09183,1,1,11,2,3,12,12,3
2021-11-25,09,09184,2,2,2,0,0,6,6,0
2021-11-25,09,09185,2,4,9,4,2,33,15,0
2021-11-25,09,09186,1,1,3,0,0,8,8,0
2021-11-25,09,09187,5,5,21,13,6,60,60,6
2021-11-25,09,09188,5,6,11,5,6,40,40,6
2021-11-25,09,09189,2,3,25,12,6,50,37,6
2021-11-25,09,09190,3,3,12,10,3,22,22,3
2021-11-25,09,09261,3,5,13,6,2,53,35,0
2021-11-25,09,09262,2,4,12,7,9,37,28,4
2021-11-25,09,09263,1,1,9,4,3,24,24,3
2021-11-25,09,09271,2,2,14,5,2,28,28,2
2021-11-25,09,09272,2,2,8,6,3,15,15,3
2021-11-25,09,09273,3,3,7,2,2,13,13,2
2021-11-25,09,09274,1,1,3,0,1,5,5,1
2021-11-25,09,09275,2,2,13,6,3,22,22,3
2021-11-25,09,09276,2,2,3,1,0,13,13,0
2021-11-25,09,09277,2,2,10,8,1,15,15,1
2021-11-25,09,09278,2,2,7,7,3,10,10,3
2021-11-25,09,09279,2,2,4,2,0,16,16,0
2021-11-25,09,09361,1,3,11,5,11,34,24,10
2021-11-25,09,09362,4,7,42,29,20,180,162,11
2021-11-25,09,09363,1,3,18,13,4,48,41,1
2021-11-25,09,09371,1,1,5,5,2,12,12,2
2021-11-25,09,09372,1,1,4,2,3,7,7,3
2021-11-25,09,09373,1,1,9,4,1,21,21,1
2021-11-25,09,09375,2,2,4,3,3,10,10,3
2021-11-25,09,09376,4,4,7,5,3,25,25,3
2021-11-25,09,09377,2,2,6,3,3,13,13,3
2021-11-25,09,09461,1,4,15,7,14,41,31,4
2021-11-25,09,09462,2,7,9,6,2,57,50,1
2021-11-25,09,09463,1,3,6,3,8,33,29,3
2021-11-25,09,09464,1,3,6,1,6,26,24,2
2021-11-25,09,09471,2,2,8,3,6,10,10,6
2021-11-25,09,09472,1,1,0,0,1,5,5,1
2021-11-25,09,09474,2,2,2,1,5,9,9,5
2021-11-25,09,09475,2,2,7,6,1,16,16,1
2021-11-25,09,09476,1,1,7,4,3,12,12,3
2021-11-25,09,09477,1,1,5,5,1,24,24,1
2021-11-25,09,09478,3,3,3,2,1,36,36,1
2021-11-25,09,09479,2,2,3,1,4,14,14,4
2021-11-25,09,09561,2,2,15,1,4,23,23,4
2021-11-25,09,09562,3,5,28,23,7,114,96,3
2021-11-25,09,09563,1,3,10,5,9,36,35,1
2021-11-25,09,09564,6,12,43,31,22,165,136,13
2021-11-25,09,09565,1,1,2,0,1,4,4,1
2021-11-25,09,09571,3,3,6,0,5,18,18,5
2021-11-25,09,09572,1,1,2,1,0,5,5,0
2021-11-25,09,09574,3,3,10,6,1,22,22,1
2021-11-25,09,09575,2,2,4,2,11,39,39,11
2021-11-25,09,09576,1,1,4,0,0,6,6,0
2021-11-25,09,09577,2,2,8,4,1,15,15,1
2021-11-25,09,09661,1,3,10,5,1,51,38,1
2021-11-25,09,09662,2,4,18,6,8,57,48,5
2021-11-25,09,09663,3,5,21,17,18,118,118,14
2021-11-25,09,09671,1,1,1,1,1,6,6,1
2021-11-25,09,09672,4,4,4,4,4,32,32,4
2021-11-25,09,09673,1,1,20,12,10,130,130,10
2021-11-25,09,09674,2,2,4,1,0,6,6,0
2021-11-25,09,09675,1,1,3,2,1,6,6,1
2021-11-25,09,09676,1,1,6,2,0,10,10,0
2021-11-25,09,09677,1,1,3,3,4,3,3,4
2021-11-25,09,09678,2,2,2,0,2,4,4,2
2021-11-25,09,09679,1,1,1,1,0,8,8,0
2021-11-25,09,09761,3,6,37,14,19,136,92,12
2021-11-25,09,09762,1,1,13,4,0,17,17,0
2021-11-25,09,09763,1,3,6,0,4,38,22,2
2021-11-25,09,09764,1,3,9,4,2,26,19,1
2021-11-25,09,09771,2,2,7,3,1,13,13,1
2021-11-25,09,09772,2,2,8,5,1,11,11,1
2021-11-25,09,09773,2,2,9,6,2,13,13,2
2021-11-25,09,09774,4,4,17,7,5,45,45,5
2021-11-25,09,09775,2,2,5,4,6,12,12,6
2021-11-25,09,09776,2,2,3,1,1,11,11,1
2021-11-25,09,09777,3,3,9,2,2,15,15,2
2021-11-25,09,09778,2,2,8,3,3,12,12,3
2021-11-25,09,09779,3,3,6,2,1,21,21,1
2021-11-25,09,09780,2,2,8,4,2,14,14,2
2021-11-25,10,10041,7,9,28,8,16,155,143,15
2021-11-25,10,10042,1,1,1,0,6,6,6,6
2021-11-25,10,10043,2,4,1,0,8,27,25,0
2021-11-25,10,10044,3,4,5,2,13,44,38,6
2021-11-25,10,10045,2,4,15,9,7,139,125,5
2021-11-25,10,10046,1,1,0,0,5,8,8,5
2021-11-25,11,11000,41,64,200,133,103,1044,946,92
2021-11-25,12,12051,3,4,11,3,13,54,46,5
2021-11-25,12,12052,2,3,11,6,10,78,69,7
2021-11-25,12,12053,1,1,7,5,0,12,12,0
2021-11-25,12,12054,4,6,11,4,10,54,41,1
2021-11-25,12,12060,2,2,8,4,3,63,63,3
2021-11-25,12,12061,5,5,11,4,2,35,35,2
2021-11-25,12,12062,3,3,4,1,1,15,15,1
2021-11-25,12,12063,2,4,3,1,6,14,14,2
2021-11-25,12,12064,3,3,6,1,1,22,22,1
2021-11-25,12,12065,5,5,5,4,4,34,34,4
2021-11-25,12,12066,1,1,14,3,2,17,17,2
2021-11-25,12,12067,3,3,6,1,18,45,45,18
2021-11-25,12,12068,3,3,7,3,3,43,43,3
2021-11-25,12,12069,2,2,6,2,5,41,41,5
2021-11-25,12,12070,2,2,2,0,0,13,13,0
2021-11-25,12,12071,3,3,3,1,2,16,16,2
2021-11-25,12,12072,2,2,1,1,3,10,10,3
2021-11-25,12,12073,4,4,7,1,3,25,25,3
2021-11-25,13,13003,2,4,11,6,27,86,73,16
2021-11-25,13,13004,1,3,6,2,9,63,51,1
2021-11-25,13,13071,5,7,12,5,4,73,60,4
2021-11-25,13,13072,4,6,7,2,16,28,28,16
2021-11-25,13,13073,4,4,13,8,14,43,43,14
2021-11-25,13,13074,2,2,1,1,3,14,14,3
2021-11-25,13,13075,7,9,17,8,24,152,142,14
2021-11-25,13,13076,7,7,8,3,24,101,101,24
2021-11-25,14,14511,3,7,38,24,12,152,132,6
2021-11-25,14,14521,6,7,50,31,16,75,74,13
2021-11-25,14,14522,5,5,21,12,7,39,39,7
2021-11-25,14,14523,5,6,22,13,6,58,57,5
2021-11-25,14,14524,5,6,40,22,6,96,94,6
2021-11-25,14,14612,6,17,101,64,33,255,230,28
2021-11-25,14,14625,6,7,34,14,5,60,60,5
2021-11-25,14,14626,6,7,30,15,9,55,50,8
2021-11-25,14,14627,5,5,33,18,5,62,62,5
2021-11-25,14,14628,6,6,93,12,8,123,123,8
2021-11-25,14,14713,7,11,54,32,42,289,255,24
2021-11-25,14,14729,3,4,14,9,6,52,48,2
2021-11-25,14,14730,8,8,12,4,15,43,43,15
2021-11-25,15,15001,1,3,2,0,12,22,18,4
2021-11-25,15,15002,5,10,24,18,31,236,214,24
2021-11-25,15,15003,6,9,13,12,14,184,172,2
2021-11-25,15,15081,2,2,7,3,2,12,12,2
2021-11-25,15,15082,3,3,10,4,9,24,24,9
2021-11-25,15,15083,2,2,2,2,3,11,11,3
2021-11-25,15,15084,3,3,9,4,2,28,28,2
2021-11-25,15,15085,4,5,8,4,4,48,40,4
2021-11-25,15,15086,2,2,2,2,2,20,20,2
2021-11-25,15,15087,3,3,15,10,2,28,28,2
2021-11-25,15,15088,2,2,5,2,4,14,14,4
2021-11-25,15,15089,4,4,11,5,1,35,35,1
2021-11-25,15,15090,2,3,3,1,6,17,17,4
2021-11-25,15,15091,2,4,9,3,6,24,24,4
2021-11-25,16,16051,2,3,35,10,8,66,62,8
2021-11-25,16,16052,1,1,16,8,3,45,45,3
2021-11-25,16,16053,1,3,19,13,6,100,77,1
2021-11-25,16,16054,1,2,9,8,14,18,14,8
2021-11-25,16,16055,1,1,6,1,0,14,14,0
2021-11-25,16,16056,1,1,10,4,0,13,13,0
2021-11-25,16,16061,2,2,7,2,3,14,14,3
2021-11-25,16,16062,3,4,15,9,12,40,31,7
2021-11-25,16,16063,3,3,3,2,6,68,68,6
2021-11-25,16,16064,3,4,5,2,1,16,14,1
2021-11-25,16,16065,1,1,0,0,1,5,5,1
2021-11-25,16,16066,2,2,18,10,4,38,38,4
2021-11-25,16,16067,2,2,12,6,3,16,16,3
2021-11-25,16,16068,1,1,0,0,0,6,6,0
2021-11-25,16,16069,1,1,4,2,0,6,6,0
2021-11-25,16,16070,2,3,9,7,3,14,13,3
2021-11-25,16,16071,3,3,11,9,10,70,70,10
2021-11-25,16,16072,1,1,5,3,0,7,7,0
2021-11-25,16,16073,1,1,14,8,4,18,18,4
2021-11-25,16,16074,1,1,0,0,3,5,5,3
2021-11-25,16,16075,1,1,3,2,0,4,4,0
2021-11-25,16,16076,1,1,1,0,4,6,6,4
2021-11-25,16,16077,1,2,8,2,4,28,25,3
