date,bundesland,gemeindeschluessel,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,betten_frei,betten_belegt,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
2021-11-19,01,01001,2,3,2,1,3,39,35,0
2021-11-19,01,01002,3,5,3,3,34,130,128,30
2021-11-19,01,01003,2,2,7,5,22,111,111,22
2021-11-19,01,01004,1,1,0,0,4,21,21,4
2021-11-19,01,01051,1,1,1,1,2,36,36,2
2021-11-19,01,01053,2,2,0,0,3,15,15,3
2021-11-19,01,01054,3,3,3,1,3,21,21,3
2021-11-19,01,01055,3,3,3,1,10,37,37,10
2021-11-19,01,01056,2,2,2,0,5,32,32,5
2021-11-19,01,01057,1,1,2,0,2,10,10,2
2021-11-19,01,01058,3,5,1,0,8,34,30,6
2021-11-19,01,01059,1,1,0,0,4,20,20,4
2021-11-19,01,01060,3,3,4,2,25,55,55,25
2021-11-19,01,01061,1,3,2,0,10,29,21,5
2021-11-19,01,01062,3,3,3,2,7,25,25,7
2021-11-19,02,02000,24,34,50,28,101,508,441,59
2021-11-19,03,03101,5,7,5,1,28,101,90,22
2021-11-19,03,03102,2,2,1,1,3,26,26,3
2021-11-19,03,03103,1,3,5,5,3,29,22,1
2021-11-19,03,03151,1,1,6,3,0,12,12,0
2021-11-19,03,03153,3,3,2,1,2,23,23,2
2021-11-19,03,03154,1,1,1,1,0,16,16,0
2021-11-19,03,03155,2,2,2,0,3,17,17,3
2021-11-19,03,03157,1,1,0,0,2,14,14,2
2021-11-19,03,03158,1,1,2,1,2,14,14,2
2021-11-19,03,03159,7,8,16,11,25,115,100,18
2021-11-19,03,03241,16,19,33,16,36,361,317,25
2021-11-19,03,03251,3,3,0,0,4,13,13,4
2021-11-19,03,03252,4,6,1,0,20,56,56,14
2021-11-19,03,03254,4,7,3,1,19,57,50,15
2021-11-19,03,03255,1,1,2,1,1,10,10,1
2021-11-19,03,03256,1,1,0,0,2,12,12,2
2021-11-19,03,03257,1,1,2,1,6,21,21,6
2021-11-19,03,03351,1,2,4,2,3,29,22,0
2021-11-19,03,03352,2,2,2,0,3,12,12,3
2021-11-19,03,03353,3,3,3,1,4,28,28,4
2021-11-19,03,03354,1,1,1,1,0,7,7,0
2021-11-19,03,03355,1,3,0,0,9,34,20,6
2021-11-19,03,03356,2,3,3,1,3,8,8,3
2021-11-19,03,03357,2,3,0,0,5,25,22,4
2021-11-19,03,03358,2,2,1,0,1,19,19,1
2021-11-19,03,03359,2,3,1,1,7,24,24,4
2021-11-19,03,03360,2,2,2,1,2,74,74,2
2021-11-19,03,03361,2,2,4,1,1,14,14,1
2021-11-19,03,03401,1,1,1,0,0,13,13,0
2021-11-19,03,03402,1,1,2,1,1,18,18,1
2021-11-19,03,03403,3,6,12,9,9,112,91,5
2021-11-19,03,03404,4,5,11,6,11,110,94,11
2021-11-19,03,03405,1,2,4,2,3,25,20,0
2021-11-19,03,03451,2,3,3,1,4,28,28,4
2021-11-19,03,03452,3,4,1,1,8,28,25,3
2021-11-19,03,03453,3,3,6,2,4,19,19,4
2021-11-19,03,03454,6,10,2,1,20,64,54,10
2021-11-19,03,03455,2,2,2,1,8,21,21,8
2021-11-19,03,03456,1,1,1,0,5,22,22,5
2021-11-19,03,03457,4,6,1,1,15,16,16,10
2021-11-19,03,03458,1,1,0,0,0,5,5,0
2021-11-19,03,03459,6,7,8,4,19,69,69,19
2021-11-19,03,03460,3,5,4,2,5,31,25,3
2021-11-19,03,03461,2,2,1,1,4,7,7,4
2021-11-19,03,03462,1,1,0,0,1,7,7,1
2021-11-19,04,04011,8,9,16,11,6,144,130,4
2021-11-19,04,04012,3,4,6,5,11,40,34,3
2021-11-19,05,05111,11,14,22,9,10,289,263,10
2021-11-19,05,05112,9,16,19,8,27,154,135,17
2021-11-19,05,05113,12,15,30,20,36,334,312,30
2021-11-19,05,05114,4,7,5,3,16,68,58,14
2021-11-19,05,05116,4,6,16,5,7,82,75,7
2021-11-19,05,05117,2,2,2,0,3,31,31,3
2021-11-19,05,05119,4,6,3,1,25,47,34,19
2021-11-19,05,05120,1,1,2,1,2,24,24,2
2021-11-19,05,05122,3,4,9,5,6,66,62,6
2021-11-19,05,05124,5,7,6,6,18,130,120,14
2021-11-19,05,05154,5,8,5,0,9,57,56,3
2021-11-19,05,05158,6,6,7,3,12,49,49,12
2021-11-19,05,05162,5,7,10,4,8,91,80,5
2021-11-19,05,05166,4,4,3,0,2,32,32,2
2021-11-19,05,05170,8,11,14,5,17,109,103,12
2021-11-19,05,05314,11,18,20,17,10,275,219,3
2021-11-19,05,05315,18,30,43,25,55,354,303,47
2021-11-19,05,05316,2,5,5,3,12,57,42,9
2021-11-19,05,05334,7,13,15,12,23,259,244,19
2021-11-19,05,05358,4,6,4,2,8,53,48,5
2021-11-19,05,05362,6,6,5,2,9,51,51,9
2021-11-19,05,05366,3,3,3,2,5,23,23,5
2021-11-19,05,05370,3,3,8,6,2,38,38,2
2021-11-19,05,05374,5,5,13,5,8,49,49,8
2021-11-19,05,05378,4,4,4,2,3,37,37,3
2021-11-19,05,05382,6,7,7,0,12,76,64,12
2021-11-19,05,05512,2,2,2,1,12,31,31,12
2021-11-19,05,05513,4,7,8,7,23,75,65,7
2021-11-19,05,05515,7,9,11,9,11,189,174,11
2021-11-19,05,05554,5,6,7,2,9,57,56,9
2021-11-19,05,05558,3,5,0,0,10,22,12,10
2021-11-19,05,05562,14,15,20,11,28,197,171,22
2021-11-19,05,05566,5,7,6,1,23,82,68,22
2021-11-19,05,05570,5,6,7,1,11,37,37,9
2021-11-19,05,05711,4,6,15,7,9,129,107,3
2021-11-19,05,05754,4,4,7,3,4,48,48,4
2021-11-19,05,05758,3,5,7,4,11,43,37,7
2021-11-19,05,05762,5,6,2,2,5,30,26,5
2021-11-19,05,05766,2,2,15,8,2,48,48,2
2021-11-19,05,05770,6,9,21,10,29,179,158,25
